"1,1,1","0,0,0","1,1,0","0,0,1","1,1,0","0,1,0","0,0,0","1,1,0","0,0,1","0,1,0","0,1,0","0,0,1","1,1,0","0,1,0","0,1,1","1,0,1","0,0,0","1,0,1","0,0,0","0,1,0","1,1,0","0,0,1","0,0,0","1,0,0","1,1,0","0,0,1","0,1,0","0,1,1","0,0,1","0,0,1","0,1,1","0,0,1","0,1,0","1,1,1","0,1,1","0,1,1","1,0,0","1,0,0","1,0,1","1,0,0","1,0,1","0,1,0","1,0,1","0,0,1","1,0,0","1,0,1","0,0,1","1,0,0","0,0,0","1,0,1","1,0,0","0,1,1","0,1,1","0,1,1","1,0,0","1,1,0","1,0,0","1,0,1","0,1,1","0,1,0","0,1,1","1,0,0","0,1,1","1,0,1","0,1,1","0,1,0","0,1,0","0,0,1","0,0,1","1,1,0","0,1,1","0,1,1","1,0,0","0,0,0","1,0,1","0,1,1","0,1,1","1,0,1","0,1,1","1,1,0","0,1,1","0,1,1","0,0,0","1,1,1","1,1,0","0,1,1","1,1,0","0,0,0","1,0,0","1,1,0","1,0,1","1,0,0","1,0,0","1,0,0","0,0,0","1,0,1","0,1,0","1,0,1","0,1,1","1,1,1","1,1,1","0,1,1","0,1,0","1,1,0","0,0,0","1,1,0","1,1,0","1,0,0","0,1,0","1,1,0","1,0,1","0,1,0","1,0,0","1,0,1","0,1,0","0,1,1","0,1,1","1,0,1","0,1,0","0,0,1","0,0,0","1,1,1","0,0,0","0,1,0","1,0,0","0,1,1","1,1,0","1,0,1","1,0,1","0,1,0","1,0,0","1,1,0","0,0,1","0,0,1","0,1,1","1,0,1","1,0,0","1,0,1","1,0,0","1,0,0","0,1,1","0,1,1","0,1,0","0,1,1","1,0,1","1,0,0","0,0,0","0,0,0","0,0,1","0,0,0","0,1,0","1,0,0","0,0,1","1,1,0","1,0,0","1,1,0","1,1,0","1,0,0","0,0,0","0,1,1","0,0,1","1,0,0","1,0,0","1,0,1","0,0,1","1,0,1","0,1,0","0,1,1","0,1,1","1,0,1","1,1,0","1,0,1","1,0,0","1,1,0","1,0,1","0,1,0","1,0,0","1,0,1","1,1,0","0,0,0","0,1,0","1,0,1","0,1,1","1,0,1","1,0,1","1,0,0","1,0,1","0,1,0","0,1,1","0,0,0","1,0,0","0,1,1","0,0,1","0,1,1","1,0,1","0,1,0","1,0,1","1,0,0","0,0,1","0,1,1","0,1,1","0,0,1","0,0,0","1,0,1","0,0,1","0,1,1","0,0,0","0,0,1","0,0,0","1,0,0","1,1,0","0,0,1","1,1,0","1,0,0","1,1,0","1,0,1","0,1,1","0,0,1","0,1,1","1,0,1","1,1,0","0,0,1","0,0,0","0,1,1","1,1,0","0,1,0","1,0,0","0,1,0","0,0,0","1,0,0","0,0,1","1,0,0","1,0,1","0,1,0","1,0,1","1,0,1","1,0,0","1,0,1","0,0,1","0,0,1","1,0,0","1,0,0","0,1,1","1,1,0","0,0,1","0,1,0","0,1,1","0,1,0","0,0,0","0,0,1","1,1,0","1,0,1","0,1,0","0,1,1","0,1,1","0,0,0","1,0,1","0,0,1","1,0,1","0,1,1","1,0,0","0,1,1","1,0,0","1,0,1","0,1,1","0,0,1","1,1,0","0,0,1","0,1,0","1,1,0","0,1,1","1,1,0","0,0,1","0,1,0","0,1,1","0,0,0","0,1,0","1,1,0","0,1,0","1,0,1","0,1,0","1,0,1","0,0,0","1,0,1","1,1,0","1,0,1","1,0,0","0,1,1","0,0,0","0,0,1","0,1,1","1,1,0","0,0,1","0,0,0","0,0,0","1,0,0","1,1,1","0,1,1","0,1,1","0,0,0"
"1,0,1","1,0,1","0,1,0","0,0,0","0,0,1","0,1,1","1,0,0","0,0,1","1,0,1","1,1,0","1,0,1","0,1,1","1,0,1","1,0,0","0,1,0","0,1,1","1,1,0","0,0,1","0,1,0","1,0,0","1,0,0","1,1,1","0,1,1","0,1,1","1,0,0","1,0,1","0,0,0","1,0,1","0,1,0","0,1,0","1,1,0","1,0,0","0,0,1","0,1,1","0,0,1","1,0,0","0,0,0","1,1,1","0,1,0","1,1,0","1,1,1","1,0,0","0,1,1","0,0,0","0,0,1","1,1,0","1,1,0","0,0,0","0,0,1","1,1,0","0,1,0","1,0,1","0,0,1","1,0,1","1,0,1","0,1,1","1,0,1","0,0,1","0,0,1","0,0,0","0,0,0","1,1,1","1,0,1","0,1,0","1,0,0","1,0,1","0,1,1","0,1,1","0,0,0","0,0,1","1,0,0","0,0,1","1,1,0","0,1,1","1,1,0","1,1,0","1,0,1","0,1,0","0,0,0","1,0,0","0,1,0","0,0,0","1,0,0","1,0,1","0,0,1","1,1,0","1,0,0","0,0,1","0,0,0","0,0,1","0,0,0","0,1,1","0,0,0","0,0,0","0,0,1","0,1,1","1,0,1","0,1,0","1,1,0","0,1,1","0,1,0","1,0,0","0,0,0","0,0,1","0,0,1","1,0,0","1,0,0","1,1,0","1,1,0","1,0,0","1,1,0","0,1,1","0,1,0","0,1,1","0,1,1","0,1,0","1,0,0","1,1,0","1,0,0","1,0,1","1,0,1","1,0,1","1,1,1","1,1,0","0,1,0","0,0,0","0,0,1","0,1,0","0,1,1","1,0,0","0,1,1","1,0,1","1,1,0","1,0,1","1,1,0","0,0,0","0,0,1","0,0,0","0,0,1","0,0,0","1,1,0","1,0,1","1,0,0","0,1,0","0,1,1","0,0,0","1,0,0","1,0,1","0,0,0","0,0,1","1,1,0","1,0,1","1,0,0","0,0,0","0,0,1","1,0,0","1,0,1","0,0,0","0,1,0","0,0,0","1,1,0","0,1,0","1,0,1","0,0,1","1,0,0","0,0,1","1,0,0","1,0,1","1,0,0","1,1,0","0,1,1","1,1,0","0,1,0","0,1,0","1,0,0","1,1,0","1,0,1","0,1,0","0,0,1","0,1,0","1,0,1","0,1,1","0,1,0","0,0,1","0,1,1","1,1,0","0,1,1","1,0,0","1,1,0","1,0,0","0,1,1","0,1,0","1,1,0","1,0,0","1,1,0","1,1,0","0,1,1","0,0,1","1,0,1","1,1,0","1,1,0","0,1,0","0,1,0","1,1,1","1,1,0","1,0,0","1,0,1","1,1,0","0,0,1","0,1,1","0,0,1","1,0,0","0,1,1","0,1,1","1,0,0","1,1,0","0,0,1","1,1,0","0,1,0","0,1,1","0,0,0","1,0,0","0,1,1","1,0,0","1,0,1","0,0,0","1,0,1","1,0,1","0,1,0","1,1,0","1,0,0","0,1,0","0,1,0","0,0,0","0,1,1","0,1,1","0,1,0","0,0,1","0,0,0","0,0,0","0,0,1","0,1,1","0,1,0","0,0,0","1,1,0","0,0,1","1,0,1","1,0,0","1,1,0","1,1,0","0,1,0","0,1,1","1,0,1","0,0,0","1,1,0","0,0,1","1,0,0","1,1,0","0,1,0","1,1,0","0,1,1","1,1,0","1,0,1","0,0,1","0,1,0","1,1,0","0,0,0","1,1,0","1,1,0","0,0,1","0,0,0","0,0,1","1,0,0","1,1,0","1,0,0","1,1,0","0,0,1","0,1,1","1,1,0","0,0,1","1,0,1","0,1,1","1,0,1","0,0,1","1,0,1","0,0,0","1,1,0","0,0,1","0,1,0","0,1,1","0,1,0","0,1,0","1,0,0","1,0,0","0,1,1","1,1,0","0,1,1","1,0,0","1,0,1","0,1,1"
"0,0,0","1,1,0","0,1,1","0,1,0","0,1,0","1,1,0","0,1,1","0,1,1","0,1,0","0,0,0","1,1,1","0,0,0","0,1,0","0,0,0","1,0,1","0,1,0","0,0,1","0,1,1","1,0,0","0,0,1","0,1,1","1,1,0","1,1,0","0,0,1","0,0,1","1,1,0","1,0,0","0,0,1","1,0,1","1,0,0","0,0,0","0,0,0","0,0,0","1,1,0","1,0,1","0,1,0","0,0,1","0,0,0","0,0,0","0,0,1","1,0,0","0,0,0","0,1,0","0,1,0","0,1,1","0,1,1","0,0,0","0,1,1","1,0,0","0,0,1","0,0,1","1,1,0","1,0,0","1,1,0","0,1,0","0,0,0","0,1,0","0,1,0","1,0,0","1,0,0","1,0,1","0,1,0","1,1,0","0,0,0","1,1,0","0,0,1","1,0,1","1,0,1","1,1,0","1,0,1","1,0,1","1,1,0","1,0,1","1,1,0","0,1,1","0,1,0","1,0,0","1,1,0","1,0,1","0,1,1","1,0,1","1,0,1","0,1,0","1,0,0","1,0,0","1,0,0","0,0,1","1,1,0","0,1,1","0,0,0","0,1,0","1,1,0","0,1,1","0,1,1","1,0,0","0,1,0","0,0,1","1,1,0","0,0,1","0,0,1","1,1,0","0,0,0","1,0,1","1,0,1","0,1,0","0,1,1","0,0,1","0,0,1","0,0,1","1,0,1","0,1,1","1,0,0","0,1,1","1,0,0","1,0,1","1,0,0","1,0,1","0,1,0","1,1,1","1,1,0","0,1,1","0,0,0","1,0,1","1,1,1","1,0,1","1,0,0","0,1,0","0,1,1","1,0,0","0,0,1","0,1,0","0,1,0","0,1,0","0,1,1","0,0,0","0,1,0","0,1,1","0,1,0","1,1,0","0,0,1","1,0,0","1,0,0","0,0,0","1,0,1","0,1,0","0,0,1","0,1,1","0,1,1","1,0,0","1,0,1","0,0,1","0,1,0","0,1,0","0,0,1","0,1,0","0,0,1","0,1,1","0,0,1","1,0,1","1,0,0","0,1,1","0,0,1","1,1,0","0,0,0","0,0,0","0,1,0","0,0,1","0,0,0","1,0,1","1,0,0","1,0,1","0,0,0","0,0,1","0,0,1","1,1,0","0,1,1","0,1,0","0,1,1","1,0,1","1,0,0","0,0,1","0,0,1","1,1,0","0,1,1","1,0,0","0,0,1","1,0,0","0,0,0","1,0,1","0,1,1","1,0,1","1,1,0","0,1,1","1,0,1","0,0,1","0,0,1","1,0,0","0,0,0","0,1,0","0,1,0","1,0,0","1,1,0","1,0,0","1,1,0","0,0,0","1,0,1","1,1,0","1,0,0","1,1,0","1,1,0","0,0,0","0,1,0","0,0,0","0,0,1","0,0,1","0,0,0","1,1,0","0,1,0","1,0,1","0,0,1","0,1,1","0,0,0","1,0,0","0,0,0","0,1,1","1,0,0","0,1,0","0,0,1","0,0,1","0,1,1","0,1,1","0,0,1","0,0,0","0,0,1","0,0,1","1,1,0","0,0,1","1,1,1","1,0,0","0,1,0","0,0,0","0,0,1","1,0,1","0,1,0","0,0,0","0,0,0","0,1,0","0,0,1","1,0,1","1,0,1","0,1,1","0,1,0","0,0,1","1,0,0","0,0,1","1,0,0","0,1,0","0,0,0","1,1,0","1,1,1","1,1,0","0,0,0","0,0,0","0,1,0","1,0,1","0,1,1","1,0,1","1,0,1","0,1,1","0,0,0","1,1,1","0,1,1","0,1,0","0,1,1","0,0,1","0,1,1","1,0,1","0,1,0","1,0,1","1,1,0","0,0,0","0,1,0","0,1,1","0,1,1","0,1,1","0,0,1","0,0,1","1,1,0","1,0,0","1,0,0","1,1,0","0,0,1","0,0,0","0,1,0","1,0,1","0,1,1","1,1,0","0,0,1","0,0,1","1,1,0"
"100","0","93","9","86","6","0","72","37","0","12","23","71","10","40","95","0","95","0","13","82","6","0","77","93","2","4","9","1","7","5","9","0","100","9","6","87","86","88","85","88","13","89","13","87","100","0","89","0","93","72","27","20","17","81","92","77","91","16","4","25","84","20","89","25","13","17","19","21","76","56","59","49","0","71","47","50","76","52","66","54","64","0","100","47","71","47","0","20","31","77","31","30","38","0","78","24","72","68","100","100","81","32","54","0","58","60","30","25","51","79","11","16","79","14","97","93","90","16","74","0","100","0","15","0","99","14","91","94","10","12","31","67","64","63","99","22","100","21","31","67","67","17","60","89","51","0","0","32","0","13","69","26","77","66","72","68","73","0","37","25","61","59","92","29","98","3","31","35","91","93","92","70","84","94","6","63","80","81","0","29","71","58","76","79","40","67","30","68","0","27","84","50","80","62","35","62","36","16","80","75","25","0","51","14","75","0","14","0","34","92","7","86","36","99","36","64","2","57","57","79","35","0","70","76","43","26","42","0","21","37","24","59","50","48","47","31","40","9","14","14","12","92","77","30","57","93","70","0","17","88","28","66","92","83","0","42","14","37","83","10","90","10","43","90","22","65","28","73","85","90","97","2","72","85","0","82","90","68","27","71","25","0","22","97","21","22","76","0","16","76","99","11","0","0","23","100","77","82","NaN"
"90","93","10","0","14","27","70","28","99","59","88","41","94","62","4","37","73","19","4","82","76","100","16","23","90","95","0","97","7","1","98","87","17","8","1","94","0","100","12","88","100","86","18","0","8","91","100","0","14","84","9","91","8","92","94","19","92","0","9","0","0","100","86","11","75","87","30","43","0","24","44","30","73","46","88","81","74","24","0","44","18","0","40","79","53","45","27","55","0","69","0","69","0","0","37","57","76","28","62","74","32","19","0","46","48","30","35","48","57","27","41","87","18","89","94","12","7","18","3","78","81","82","100","18","18","0","86","9","92","15","88","83","33","93","41","0","76","0","75","0","45","80","40","3","54","0","48","86","0","32","75","88","67","0","20","63","95","0","4","0","75","0","99","28","65","35","63","96","65","84","23","80","9","6","71","69","85","20","19","20","71","45","30","32","55","62","70","28","71","34","73","31","50","20","68","72","70","24","53","67","75","49","40","100","86","25","43","86","10","66","8","34","75","64","38","98","0","98","50","55","0","31","68","30","55","0","65","58","51","70","21","39","41","0","78","77","62","3","0","0","31","88","65","0","70","37","38","0","83","83","71","87","34","0","83","27","20","86","63","88","90","76","44","33","56","78","0","72","78","15","0","3","17","95","15","89","0","90","79","14","29","79","23","3","17","0","99","5","62","77","60","72","17","23","74","96","72","23","35","NaN"
"0","92","17","7","10","79","30","30","1","0","100","0","6","0","96","5","27","24","81","5","24","94","98","10","7","98","91","6","93","92","0","0","0","95","92","3","4","0","0","12","88","0","11","0","13","9","0","11","81","16","19","82","80","91","6","0","8","9","84","83","95","14","94","0","89","17","83","76","79","72","72","70","76","86","41","28","50","70","71","56","82","79","23","40","34","29","53","45","80","0","23","51","70","62","42","22","35","63","38","36","61","0","68","71","27","70","40","52","43","76","80","13","84","11","86","3","91","10","100","26","96","0","82","100","82","1","10","93","8","75","17","17","10","71","0","1","78","0","25","56","33","33","0","97","11","43","52","52","49","87","25","12","7","23","14","28","37","22","96","63","31","39","60","0","0","2","34","0","87","75","84","0","21","16","77","37","15","36","78","57","9","16","72","56","45","38","30","0","61","66","67","47","88","62","32","28","30","0","47","47","25","75","29","78","0","43","88","35","90","86","0","59","0","11","1","0","100","58","50","12","61","0","32","0","69","23","35","33","23","79","79","37","0","25","26","76","7","100","29","61","0","29","35","64","0","0","62","30","24","27","83","72","18","8","17","15","58","0","78","100","78","0","0","57","44","86","46","34","95","0","100","85","81","77","8","90","18","80","32","86","0","75","78","81","86","3","1","95","23","23","84","1","0","69","28","77","96","6","17","NaN"
"left","right","right","right","left","middle","right","right","right","middle","right","middle","left","left","left","middle","middle","right","middle","middle","right","middle","middle","left","left","middle","left","left","right","middle","middle","middle","middle","left","left","left","right","middle","left","middle","middle","left","middle","right","right","left","middle","left","right","left","right","middle","left","middle","middle","middle","middle","left","left","right","right","middle","left","left","right","middle","middle","right","left","middle","right","left","right","middle","middle","left","left","right","left","right","left","right","right","left","middle","left","right","right","right","middle","left","middle","right","right","middle","middle","left","right","middle","left","left","left","left","left","right","left","left","middle","middle","left","middle","middle","right","middle","middle","left","right","middle","right","right","right","left","middle","right","right","left","middle","right","middle","middle","middle","middle","left","right","left","right","right","left","right","right","left","left","left","left","left","right","right","right","left","right","middle","middle","right","left","middle","right","left","right","right","right","right","right","right","left","left","right","right","left","right","middle","left","left","right","right","left","right","right","left","right","middle","middle","left","right","left","left","middle","middle","left","left","right","middle","right","right","left","right","right","middle","middle","middle","left","left","right","right","middle","left","left","middle","middle","right","right","left","left","middle","middle","right","middle","right","middle","left","middle","left","middle","middle","left","right","left","right","left","middle","right","right","middle","middle","left","middle","middle","middle","right","left","right","middle","middle","right","left","middle","left","left","right","middle","middle","left","middle","left","left","middle","middle","right","middle","right","right","right","middle","middle","right","left","right","left","middle","middle","left","right","right","right","right","left","right","left","middle","right","left","middle","middle","right","right","right","left","middle","right","middle","middle","left","right","left","right","middle","middle","left","left","left","middle"
"true","true","true","false","true","true","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","true","false","true","true","true","true","false","true","false","true","true","false","true","false","false","false","true","false","true","true","false","false","false","false","true","true","true","true","true","false","true","false","true","false","false","true","true","false","true","true","true","false","true","true","true","true","true","false","false","true","true","true","false","true","false","true","false","true","false","false","true","false","true","false","true","true","false","true","false","true","true","true","true","false","false","false","true","false","true","true","true","true","true","false","true","true","false","true","true","false","true","true","true","false","true","true","false","true","false","true","true","true","true","true","true","true","true","true","false","false","true","true","true","false","false","true","true","false","false","true","true","false","true","true","false","true","false","true","true","true","false","false","true","false","false","true","false","true","true","false","false","true","false","false","false","true","false","true","false","true","true","true","false","false","true","false","true","true","false","true","true","true","true","true","false","false","false","true","true","true","true","true","true","true","false","true","true","true","true","true","true","false","true","false","true","true","true","true","true","true","false","true","false","false","true","true","true","false","true","true","true","false","true","false","false","true","false","false","true","true","false","true","false","true","true","false","true","false","true","false","true","true","true","true","true","true","false","true","true","true","true","true","true","false","false","false","true","true","true","true","true","true","false","true","true","true","true","false","true","true","true","true","true","true","true","false","true","false","false","true","true","true","true","true","true","true","true","true","false","true","false","true","false","false","true","true","true","false","false"
"10","20","30","30","40","50","50","50","50","50","60","60","70","70","70","70","70","70","70","80","80","90","90","100","110","120","130","130","140","140","150","160","160","170","170","170","170","180","180","190","200","200","200","200","200","210","220","230","240","250","250","260","260","270","270","270","280","290","290","300","310","320","320","330","340","350","360","370","370","370","380","390","400","400","410","410","420","420","430","430","430","440","440","450","450","460","470","470","480","480","490","500","510","520","520","520","520","530","530","540","550","560","570","580","580","590","600","600","610","620","620","630","640","650","650","660","670","670","680","680","690","700","710","720","730","740","750","760","770","770","770","780","790","800","800","800","810","820","820","820","830","840","840","850","860","860","870","870","880","890","900","900","900","910","910","910","920","920","930","940","940","940","950","950","950","950","960","960","970","970","980","990","1000","1000","1000","1010","1010","1020","1030","1030","1040","1050","1060","1070","1080","1080","1080","1080","1090","1100","1110","1120","1130","1140","1150","1150","1160","1170","1180","1190","1200","1210","1210","1220","1220","1230","1240","1250","1260","1270","1280","1280","1290","1290","1290","1300","1310","1320","1320","1330","1340","1350","1350","1360","1360","1360","1370","1370","1370","1380","1390","1390","1400","1400","1410","1420","1420","1430","1430","1440","1440","1450","1460","1470","1480","1490","1500","1500","1510","1520","1530","1540","1550","1560","1560","1560","1560","1570","1580","1590","1600","1610","1620","1620","1630","1640","1650","1660","1660","1670","1680","1690","1700","1710","1720","1730","1730","1740","1740","1740","1750","1760","1770","1780","1790","1800","1810","1820","1830","1830","1840","1840","1850","1850","1850","1860","1870","1880","1880","1880"
"1343.0600000428967","2387.669999967329","1628.8199999835342","2893.834999995306","1459.5599999884143","2598.215000005439","1388.4149999939837","1188.4250000002794","2189.3850000342354","4268.620000046212","2738.9550000079907","1019.4200000260025","5171.554999949876","1228.8699999917299","2360.675000003539","1346.9950000289828","1899.7249999665655","4897.65499997884","2525.6150000495836","2599.6399999712594","3136.3649999839254","3115.9549999865703","7148.440000019036","2198.9250000333413","6810.104999982286","2070.9350000252016","3450.2600000123493","1593.10999995796","1826.6350000048988","3832.9200000152923","8565.56499999715","4265.574999968521","6603.414999961387","1456.884999992326","4661.6700000013225","3246.6650000424124","8939.764999959152","1144.7449999977835","1189.7100000060163","1449.4150000391528","862.5800000154413","1336.1999999615364","718.4350000461563","2830.049999989569","1189.7400000016205","2107.770000002347","7303.82999998983","3104.5150000136346","10401.089999999385","1912.990000040736","1628.1650000019","1931.1200000229292","1067.4950000247918","1807.024999987334","2287.11499995552","1336.760000034701","1537.0049999910407","971.944999997504","3145.299999974668","3208.970000036061","6282.215000013821","898.3850000076927","1197.695000038948","7491.4950000238605","2583.5250000236556","6007.805000001099","2940.9799999557436","1923.4350000042468","3114.014999999199","3321.1349999764934","2604.1800000239164","2893.255000002682","1099.4099999661557","1953.9599999552593","1915.2500000200234","1837.5999999698251","2714.5450000534765","4872.990000003483","4040.4449999914505","2330.4600000265054","824.6250000083819","1336.6950000054203","4653.739999979734","1450.490000017453","5312.22500000149","1548.1249999720603","8576.869999989867","6507.589999993797","2789.839999983087","2353.9549999986775","4488.9449999900535","2867.6249999552965","4048.8750000367872","2723.564999992959","2009.424999996554","1839.0249999938533","6241.024999995716","9855.449999973644","1879.3949999962933","1124.9900000402704","924.0700000082143","5651.549999951385","4458.875000011176","3873.1099999859","5969.065000012051","4576.300000015181","2115.2649999712594","1206.7900000256486","1941.9699999853037","3906.8349999724887","2904.9650000524707","2115.959999966435","10360.79999996582","2219.6850000182167","928.0450000078417","1650.6999999983236","1825.810000009369","7541.909999970812","1127.4449999909848","5185.779999999795","2526.1999999638647","964.3749999813735","811.2199999741279","1053.9449999923818","1571.5199999976903","1457.0749999838881","7600.854999967851","9398.8450000179","1298.1550000258721","3793.7300000339746","753.6949999630451","1582.7850000350736","5627.084999985527","3505.50500000827","3661.550000018906","3400.3100000554696","5312.970000028145","5073.615000001155","3423.5849999822676","2448.129999975208","2313.1549999816343","945.4599999589846","2426.7150000086986","2326.935000019148","2517.9550000466406","2919.950000010431","1065.790000022389","876.6750000067987","1715.8650000346825","1370.7200000062585","6023.010000004433","2715.665000025183","2368.224999983795","751.1599999852479","3080.2850000327453","8620.970000047237","1615.4199999873526","2243.7100000097416","5286.6700000013225","2074.2500000051223","4916.014999966137","4287.834999966435","2119.2900000023656","2940.160000056494","5537.870000000112","2262.19499995932","3145.5449999775738","2361.9599999510683","931.1100000049919","1865.9399999887682","3999.584999983199","1804.6399999875575","1590.6749999849126","5790.664999978617","5115.354999958072","3417.8700000047684","2273.6750000040047","2529.930000018794","1651.979999965988","3927.525000006426","776.0149999521673","1995.2050000429153","1912.8899999777786","3685.6750000151806","1554.2850000201724","1209.5299999928102","836.4500000025146","1795.9499999997206","5865.725000039674","5875.865000009071","1009.154999977909","5789.229999994859","2075.0499999849126","1016.4600000134669","4356.48499999661","2496.7300000134856","1303.009999974165","1510.710000002291","1736.7599999997765","891.2899999995716","2373.6899999785237","3848.1400000164285","4531.849999970291","832.8050000127405","2224.7499999939464","1192.360000044573","3100.014999974519","5381.50499999756","936.649999988731","1277.8500000131316","1194.5849999901839","1606.7100000218488","1037.7250000019558","702.5700000231154","2973.515000019688","992.0249999850057","1075.6950000068173","800.1299999887124","1728.5649999976158","1021.1750000016764","2135.840000002645","3192.9050000035204","763.4100000141189","909.9700000369921","1210.1799999945797","2024.9899999471381","1058.1599999568425","1833.3099999581464","778.6250000353903","829.8000000067987","897.4649999872781","908.1649999716319","1160.889999999199","1050.8450000197627","822.1449999837205","1080.7950000162236","833.9149999665096","934.9500000244007","1503.7299999967217","1033.3949999767356","4474.510000029113","973.0799999670126","1993.6950000119396","797.8949999669567","619.2399999708869","912.7950000111014","1206.2000000150874","1157.9449999844655","638.0149999749847","570.3499999945052","1185.8500000089407","555.5850000237115","1067.955000034999","912.6549999928102","855.794999981299","2140.8400000073016","1032.4499999987893","1168.16999996081","1348.215000005439","1137.2550000087358","2240.2499999734573","749.1699999663979","982.190000009723","2192.670000018552","1873.3900000224821","984.0599999879487","3831.800000043586","981.2700000475161","624.8599999817088","1753.7299999967217","888.5250000166707","2887.300000002142","5010.39499999024","1316.910000052303","877.4850000045262","1240.9650000045076","1570.1099999714643","1339.014999975916","1523.1100000091828","1233.1000000122003","1106.9600000046194","1418.7549999915063","965.1450000237674","1622.5550000090152","1261.8850000435486","813.945000001695","1442.609999969136","827.7050000033341","1292.8899999824353","722.8499999619089","1229.8899999586865","1072.2049999749288","1166.8449999997392","2000.095000024885","926.729999948293","1855.4100000183098","1307.059999962803","1556.3249999540858","1777.0900000468828","674.9499999568798"
