"0,0,1","1,0,0","0,0,1","1,0,0","1,0,0","0,0,0","0,1,1","1,0,0","1,1,0","0,1,1","1,1,0","1,0,0","0,1,1","1,0,0","0,1,0","1,1,0","1,0,1","0,0,0","0,0,0","0,1,1","0,0,1","1,0,0","1,1,0","0,1,0","0,1,1","0,0,1","1,0,1","0,0,0","1,1,0","0,1,1","0,1,1","1,1,0","0,0,1","0,1,1","0,1,0","0,0,0","1,0,0","0,1,0","1,0,0","0,0,1","0,0,0","0,0,0","1,1,0","0,1,0","0,1,1","1,0,1","0,0,0","0,0,1","1,1,0","1,1,0","1,1,1","1,1,0","1,0,0","1,0,1","1,0,0","0,1,0","0,1,0","0,1,0","1,0,1","0,1,0","1,0,0","0,0,1","1,0,0","1,0,0","0,1,1","1,1,0","1,1,0","1,0,0","1,0,0","0,1,0","1,0,0","0,0,1","0,0,1","1,0,0","1,0,0","0,1,1","1,1,0","1,0,0","1,0,1","1,0,0","1,1,0","0,0,0","1,1,0","1,0,1","0,0,0","0,0,1","1,0,0","1,0,0","0,1,1","0,0,1","1,1,0","1,0,0","0,0,1","0,0,0","0,1,0","1,0,0","0,1,1","0,1,0","0,0,0","1,0,1","0,0,1","1,1,0","0,1,0","0,1,1","0,0,1","1,0,0","0,0,0","1,0,1","1,0,0","1,0,1","0,0,1","1,1,0","1,0,0","0,0,1","0,0,1","0,0,1","1,0,1","0,1,0","0,1,0","0,0,1","0,1,1","0,0,1","1,0,1","1,0,0","0,1,0","1,1,0","1,0,1","1,0,0","0,1,0","0,0,1","0,1,0","0,1,0","1,1,0","1,0,1","0,1,1","0,1,0","0,0,1","1,0,0","0,0,1","0,1,0","0,0,0","1,1,0","1,0,0","0,0,1","0,1,1","1,0,1","0,1,0","0,0,1","1,1,0","1,0,0","0,0,0","1,0,1","0,0,1","0,0,0","1,0,0","0,0,0","1,0,0","1,1,0","1,0,1","1,1,0","1,1,0","0,1,1","1,1,0","1,0,0","0,1,0","0,1,0","0,0,0","1,0,1","0,0,1","1,0,0","1,0,0","1,1,0","1,1,0","1,0,0","1,0,1","0,1,1","0,1,1","0,0,0","0,0,1","0,1,1","1,0,1","1,0,0","0,1,0","1,0,0","1,0,0","1,0,1","1,0,0","0,1,1","0,1,1","1,0,1","1,1,1","0,1,1","1,1,0","0,0,0","1,0,1","0,0,1","0,1,1","0,0,0","1,1,0","0,1,0","1,0,1","0,0,0","0,0,1","0,0,0","0,0,1","1,0,0","0,0,0","1,1,1","0,1,0","0,0,1","1,1,0","1,0,0","0,0,1","0,0,0","1,1,0","1,0,0","1,0,0","0,1,1","1,0,1","1,0,1","1,1,0","1,0,1","1,0,1","0,0,0","1,1,0","1,0,1","0,1,0","0,0,0","0,0,1","0,0,0","1,0,1","1,1,0","1,1,0","1,1,0","1,0,0","0,0,1","1,1,1","1,0,0","0,1,0","1,1,0","1,1,0","1,0,0","1,0,0","0,0,1","0,0,1","0,0,0","1,1,0","0,0,1","1,0,1","1,0,1","0,0,1","0,0,0","1,1,0","1,0,0","0,1,1","0,1,0","1,1,0","0,1,0","0,1,0","0,0,1","1,0,1","0,0,1","1,1,0","0,1,0","0,0,1","1,1,1","1,1,0","0,0,0","1,1,0","0,0,1","1,0,1","1,0,0","1,0,1","0,1,0","1,1,0","1,0,0","1,1,0","0,0,1","1,0,0","1,1,0","1,0,0","1,1,0","0,0,0","1,1,0","1,1,0","1,0,0","0,0,0","0,1,1","0,1,1","1,0,1","1,0,0","1,0,1","0,0,0","0,0,1","1,1,1","0,0,0","0,0,0","0,1,1","1,0,1","0,1,0"
"1,0,0","0,1,1","1,0,0","0,1,0","0,1,0","1,0,1","1,0,0","1,1,0","0,1,1","0,0,1","0,0,0","1,0,1","1,0,0","0,1,0","0,1,1","1,0,1","0,1,0","0,1,1","1,1,0","1,0,1","1,1,0","0,1,1","0,1,0","0,0,0","1,0,0","0,0,0","0,1,0","0,1,1","0,0,0","0,1,0","1,1,0","1,0,0","1,1,0","0,0,0","0,0,0","0,1,0","0,0,1","0,0,1","0,0,1","1,0,0","0,1,1","0,1,0","1,0,0","0,0,0","0,0,0","0,1,1","0,1,0","0,1,0","1,0,1","0,1,1","1,0,1","0,0,1","0,1,0","0,1,0","0,0,1","0,1,1","1,0,0","0,1,1","0,1,0","0,1,1","1,1,0","1,0,1","1,0,1","0,1,1","1,0,1","0,1,1","1,0,0","0,1,0","0,1,1","1,0,0","0,0,1","0,0,0","0,0,0","1,0,1","0,0,0","0,0,1","1,0,0","0,1,0","0,1,0","0,0,0","0,1,0","1,1,0","1,0,0","0,0,1","0,1,0","0,1,0","0,1,1","0,0,1","0,1,0","1,1,0","0,0,1","0,1,1","0,1,0","1,0,0","1,0,1","1,1,0","1,0,0","0,0,1","0,1,0","1,0,0","1,0,0","1,0,0","0,0,1","0,0,1","0,1,1","0,0,1","1,1,0","0,1,1","0,0,1","0,0,0","0,0,0","1,0,0","1,0,1","1,1,0","0,1,1","0,1,0","1,0,0","0,0,0","1,1,0","0,1,0","1,0,0","1,0,0","0,1,0","0,0,0","1,1,0","1,0,0","0,1,1","0,1,1","1,0,1","1,1,0","0,1,1","1,0,0","1,0,1","1,0,0","1,1,0","0,1,1","1,0,1","0,1,0","0,0,0","1,0,1","0,1,1","1,0,0","0,0,0","1,1,0","1,0,0","0,0,0","0,0,0","0,1,0","1,0,1","1,1,0","0,1,1","1,0,0","0,0,0","1,0,0","0,0,0","1,0,1","0,1,1","0,0,0","0,1,0","0,1,0","0,0,1","1,1,0","0,1,1","1,0,1","0,1,1","0,1,1","1,1,1","1,1,0","1,0,1","0,0,0","0,0,1","1,0,1","0,0,1","1,0,1","0,1,1","1,0,0","0,1,0","1,0,1","0,1,0","1,0,0","0,1,0","0,1,1","1,1,0","0,1,0","0,1,1","0,1,1","0,1,1","1,0,0","1,0,0","1,0,0","0,1,1","1,1,0","0,0,1","0,0,1","0,1,0","1,0,0","1,0,1","1,1,0","1,0,0","1,0,0","0,1,0","1,1,0","0,0,0","0,0,1","0,1,1","0,1,1","1,0,0","0,0,1","1,0,0","1,0,0","1,0,1","0,1,1","0,0,0","1,0,0","1,0,0","0,1,1","0,1,0","0,1,0","1,0,0","0,0,1","1,0,1","0,1,1","1,0,0","0,1,0","0,0,0","0,0,0","1,0,0","1,0,0","1,1,0","1,0,0","0,1,0","0,0,1","1,0,1","0,1,1","0,1,1","0,1,1","0,0,0","0,0,1","1,0,1","0,1,1","0,1,0","0,0,1","0,1,1","0,1,0","0,1,1","1,0,0","0,1,0","0,1,1","1,0,0","1,0,0","0,0,0","1,1,0","0,0,1","0,1,1","1,1,0","0,1,1","0,1,1","1,0,0","1,0,0","1,0,0","0,1,0","1,1,0","1,0,1","0,0,0","1,0,1","0,1,0","0,1,0","0,1,0","0,0,1","0,1,1","1,0,0","0,1,0","0,0,0","0,0,1","1,0,1","0,1,1","0,1,1","1,1,0","0,0,0","0,0,1","0,1,1","1,0,1","1,1,0","0,0,1","0,0,0","0,0,1","0,1,0","0,0,1","1,0,1","0,1,1","1,1,0","0,1,0","0,0,1","0,1,1","0,1,0","1,0,0","0,1,0","1,0,0","0,1,0","1,0,1"
"0,1,0","1,1,0","0,1,1","0,0,1","0,0,0","1,1,0","0,1,0","0,0,1","0,1,0","1,0,0","1,0,1","1,1,0","0,1,0","0,0,0","1,1,0","0,1,1","0,1,1","1,1,0","1,0,1","1,1,0","1,0,1","1,0,1","1,0,1","0,0,1","0,0,1","0,1,1","1,0,0","1,1,0","0,1,0","1,0,0","0,1,0","0,1,1","0,1,0","1,1,0","1,0,1","1,0,1","1,1,0","1,0,1","1,1,1","0,1,0","1,0,1","1,0,0","1,0,1","1,0,0","1,0,0","1,1,0","1,0,1","1,1,0","0,0,0","0,1,0","0,1,0","0,0,0","0,1,1","0,1,1","1,1,0","1,1,0","1,0,1","1,0,0","0,0,0","1,1,0","1,0,1","0,1,0","1,1,0","0,0,1","0,0,1","1,0,0","1,0,1","0,1,1","1,1,0","1,0,1","1,1,0","1,0,1","1,1,0","0,0,1","0,1,1","1,1,0","0,1,1","0,0,0","1,1,0","0,1,1","0,0,1","0,0,1","0,0,1","1,1,0","1,0,0","1,1,0","0,0,1","1,1,0","1,0,1","0,1,0","0,0,0","0,0,0","1,0,1","0,0,1","0,0,0","1,0,1","0,0,1","1,0,0","0,0,1","1,1,0","0,0,0","0,1,1","1,1,0","1,1,0","1,0,0","0,1,0","1,0,1","1,1,0","0,0,0","1,1,0","1,1,0","1,0,1","0,0,1","1,0,0","1,1,0","1,0,0","0,0,0","1,0,1","0,0,1","1,1,0","0,0,0","0,0,0","0,0,0","0,1,1","0,0,1","0,0,1","0,0,1","1,0,1","0,0,0","0,1,1","1,0,1","0,0,0","0,1,0","0,0,0","0,1,0","1,0,0","0,1,1","0,0,1","0,1,0","1,1,0","1,0,0","1,0,1","0,1,0","1,0,0","0,1,0","0,1,1","0,0,1","1,0,1","0,0,0","1,0,1","1,0,1","1,1,0","0,1,0","0,0,1","1,1,0","0,1,0","0,0,0","0,1,1","0,1,1","0,0,1","0,0,0","1,0,0","1,0,1","0,1,0","1,0,1","1,0,1","1,0,0","0,0,1","1,1,0","0,1,0","0,1,1","1,0,0","1,0,0","0,1,0","0,0,1","1,0,1","1,0,0","0,1,0","0,0,0","0,0,0","0,1,1","1,1,0","0,1,1","0,1,1","1,1,0","1,0,0","0,0,1","0,0,0","0,0,0","0,1,0","0,0,0","1,0,1","1,0,1","0,1,0","0,1,1","0,0,0","0,1,0","0,1,1","1,0,1","0,0,1","0,1,1","1,0,1","0,1,0","0,1,0","1,1,0","1,0,1","0,0,1","1,0,0","0,1,1","0,0,0","0,1,0","1,1,0","0,1,1","0,1,0","0,0,1","0,0,1","0,1,1","1,0,0","0,1,1","0,1,1","0,0,0","1,0,0","1,1,0","1,0,1","1,0,0","0,1,0","1,1,0","0,1,0","0,1,0","0,0,1","0,1,1","0,0,0","0,0,0","1,0,1","0,0,0","1,0,0","1,0,1","0,0,0","0,1,1","0,0,1","0,0,1","0,1,0","0,0,1","1,1,0","1,0,0","0,1,1","1,0,1","1,0,0","1,1,0","0,0,1","1,1,0","0,0,1","0,1,0","0,1,0","0,0,0","1,1,0","0,0,1","1,0,1","0,0,1","0,1,0","0,0,1","0,1,0","0,0,1","0,1,1","0,1,0","1,1,0","0,0,1","1,0,0","1,0,0","1,0,0","1,1,0","1,0,1","1,1,0","1,0,0","0,1,1","0,0,0","0,0,0","0,1,0","0,1,1","1,0,0","1,0,1","1,0,0","0,1,0","1,0,1","0,1,1","1,1,0","1,0,1","1,0,0","0,0,1","0,1,0","0,1,1","0,0,1","1,0,0","1,0,1","0,0,0","0,0,1","1,0,0","0,1,0","1,1,0","0,0,0"
"7","85","7","84","76","0","30","70","63","41","66","59","35","62","4","68","98","0","0","18","18","83","98","13","10","2","96","0","99","8","5","91","17","8","8","0","87","13","88","12","0","0","93","0","13","100","0","6","86","84","100","82","80","92","81","11","8","9","93","4","75","2","80","73","25","83","87","57","52","28","44","30","27","54","59","47","76","46","71","44","64","0","63","79","0","55","27","20","80","69","49","31","46","0","21","43","59","28","0","62","39","53","32","75","48","30","0","82","32","76","59","24","16","68","80","85","91","10","16","74","96","75","82","3","18","14","90","7","6","75","17","17","33","93","63","1","76","14","75","13","0","53","40","57","54","94","13","38","68","55","0","88","26","0","66","0","63","78","96","74","75","39","60","64","6","2","0","96","22","75","77","80","79","78","94","37","37","0","19","43","71","55","30","44","45","78","30","72","68","62","100","84","50","0","62","28","70","0","84","47","50","0","31","0","14","25","0","100","53","14","92","34","14","0","99","34","36","60","50","57","79","66","51","0","76","57","35","0","23","0","58","63","62","75","22","24","100","37","62","86","69","12","8","23","30","0","69","30","24","27","12","0","82","8","83","58","78","64","63","12","32","24","66","57","34","100","65","0","78","15","17","15","19","72","92","10","100","10","11","86","14","96","0","97","97","18","0","76","77","39","24","28","0","8","100","0","0","77","35","NaN"
"83","15","83","7","10","94","70","72","38","41","0","82","65","10","40","95","2","24","85","87","82","17","14","0","90","0","4","9","0","1","98","87","83","0","0","3","4","1","0","85","12","13","82","0","0","9","6","5","95","23","91","18","12","8","13","19","77","9","7","17","80","86","86","27","86","30","70","24","48","48","28","0","0","68","0","19","50","24","29","0","18","57","40","39","13","16","73","55","20","31","51","69","24","38","79","65","41","37","30","26","29","19","46","46","75","42","60","70","43","0","0","13","82","32","94","12","7","0","19","22","4","7","18","0","18","1","96","93","94","25","88","14","90","29","41","73","98","0","0","87","67","33","0","43","46","0","0","14","81","68","38","69","0","65","0","91","37","0","4","11","25","61","41","92","35","37","100","73","87","0","7","92","21","94","29","63","15","80","22","57","29","45","72","24","55","60","70","28","32","34","73","47","50","42","38","37","62","76","37","20","50","75","0","22","71","75","31","14","37","34","45","66","0","36","38","66","64","58","43","12","60","69","32","49","0","0","26","25","77","21","42","37","59","75","78","77","0","3","38","75","55","29","92","64","94","6","62","100","7","10","0","85","18","92","83","85","80","22","15","17","68","76","44","0","44","64","54","66","22","96","10","82","0","5","23","90","82","90","0","14","86","25","99","3","0","3","77","5","38","77","84","72","11","77","72","23","68","23","65","NaN"
"10","92","17","9","0","79","6","28","1","59","88","77","6","0","64","37","29","81","96","95","94","89","86","10","7","7","91","94","7","92","3","13","0","95","92","97","96","87","100","3","88","86","89","87","87","91","94","94","0","7","9","0","20","17","87","92","92","91","0","87","95","14","94","16","11","70","83","43","79","72","72","71","73","14","41","81","50","0","77","56","36","43","37","61","34","45","53","45","80","12","0","0","76","32","0","78","35","35","38","64","0","81","54","54","25","28","75","48","0","51","41","89","66","11","20","3","0","90","81","26","0","0","0","97","82","86","86","91","0","85","83","0","10","0","4","27","78","86","4","44","33","80","17","40","11","49","39","86","0","87","87","81","7","23","80","9","0","27","36","26","0","61","99","8","94","98","63","27","78","9","23","72","70","6","23","94","63","20","0","0","38","84","58","56","66","40","37","0","0","38","0","69","62","38","70","0","38","64","53","33","75","51","40","49","86","43","12","35","63","0","55","93","75","53","1","2","64","40","57","55","0","31","81","51","31","43","61","42","51","30","79","0","0","50","0","23","38","0","71","14","31","59","27","77","6","94","38","0","83","17","88","15","66","64","0","73","22","36","22","71","22","66","34","90","56","78","35","6","5","4","93","18","98","23","85","0","0","80","89","13","29","21","77","22","86","97","23","24","15","61","76","1","17","31","0","4","28","71","83","NaN"
"right","right","right","middle","middle","right","left","middle","left","left","left","right","left","middle","right","right","right","middle","middle","left","middle","middle","left","left","left","right","left","middle","left","left","middle","left","middle","right","left","middle","right","right","right","middle","right","right","left","right","right","right","middle","right","middle","left","left","left","left","left","right","right","right","right","left","right","middle","middle","middle","left","middle","left","left","left","right","right","right","right","right","middle","right","right","left","left","right","left","left","middle","left","right","right","right","left","right","left","middle","left","middle","right","right","middle","right","left","middle","right","right","left","right","middle","left","middle","right","middle","middle","middle","right","right","left","middle","middle","right","middle","left","right","middle","right","left","left","middle","right","middle","left","middle","middle","middle","right","middle","middle","middle","left","middle","middle","right","middle","right","middle","middle","right","right","middle","left","right","right","middle","middle","right","middle","left","left","right","right","middle","middle","right","right","left","middle","middle","middle","right","middle","middle","middle","right","right","right","right","middle","left","middle","left","right","left","middle","left","left","left","middle","right","right","right","middle","middle","middle","left","left","left","left","right","middle","right","middle","middle","right","left","right","right","middle","right","middle","right","right","right","left","right","middle","middle","right","right","middle","left","middle","right","left","right","right","middle","middle","left","right","left","left","right","middle","middle","middle","right","left","middle","right","middle","middle","left","middle","right","middle","left","right","middle","right","middle","right","left","middle","left","left","right","middle","middle","middle","left","right","middle","left","left","right","middle","middle","left","right","right","left","left","middle","left","middle","right","middle","right","left","right","middle","middle","middle","right","middle","middle","left","middle","left","left","right","right","left","left","middle","right","left","right","middle","left","middle","middle","left","right","middle"
"false","true","false","false","false","true","false","true","true","false","true","true","true","false","true","false","true","false","true","false","true","false","true","false","false","false","true","false","true","true","true","true","true","true","true","false","true","true","true","true","true","true","true","true","false","false","false","true","true","true","true","true","false","true","true","false","false","true","true","true","true","true","true","true","true","false","true","false","false","true","false","true","true","true","true","true","true","false","false","true","true","true","true","true","true","false","false","false","true","false","false","false","true","true","true","true","true","false","false","true","true","true","true","true","true","false","true","false","false","true","true","true","true","false","true","false","true","true","false","false","true","false","false","true","false","false","true","true","true","true","false","false","true","true","false","false","false","false","true","true","false","true","false","false","true","false","false","false","true","true","true","true","false","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false","true","false","false","true","true","true","true","true","false","false","false","false","false","true","true","false","true","false","false","false","true","true","true","true","false","false","false","true","false","false","true","false","true","true","false","false","true","true","false","true","true","false","true","true","true","true","true","true","true","false","true","true","false","false","false","true","true","false","false","false","true","false","true","false","true","false","true","true","true","false","true","true","true","true","true","true","true","true","true","true","false","false","true","true","false","true","true","true","true","true","true","true","true","true","true","true","true","true","true","false","true","true","true","true","true","false","true","true","true","true","true","false","true","true","true","true","true","true","false","true","true","true","true","true","false","true","true","false","true","true","false","false"
"0","10","10","10","10","20","20","30","40","40","50","60","70","70","80","80","90","90","100","100","110","110","120","120","120","120","130","130","140","150","160","170","180","190","200","200","210","220","230","240","250","260","270","280","280","280","280","290","300","310","320","330","330","340","350","350","350","360","370","380","390","400","410","420","430","430","440","440","440","450","450","460","470","480","490","500","510","510","510","520","530","540","550","560","570","570","570","570","580","580","580","580","590","600","610","620","630","630","630","640","650","660","670","680","690","690","700","700","700","710","720","730","740","740","750","750","760","770","770","770","780","780","780","790","790","790","800","810","820","830","830","830","840","850","850","850","850","850","860","870","870","880","880","880","890","890","890","890","900","910","920","930","930","930","940","940","940","950","950","950","950","960","960","960","970","970","980","980","990","990","990","1000","1010","1020","1030","1040","1040","1040","1040","1040","1040","1050","1060","1060","1070","1070","1070","1070","1080","1090","1100","1110","1110","1110","1110","1120","1120","1120","1130","1130","1140","1150","1150","1150","1160","1170","1170","1180","1190","1190","1200","1210","1220","1230","1240","1250","1260","1260","1270","1280","1280","1280","1280","1290","1300","1300","1300","1300","1310","1310","1320","1320","1330","1330","1340","1350","1360","1360","1370","1380","1390","1400","1410","1420","1430","1440","1450","1460","1460","1460","1470","1480","1480","1490","1500","1510","1520","1530","1540","1550","1560","1570","1580","1590","1600","1610","1620","1620","1630","1640","1650","1660","1670","1670","1680","1690","1700","1710","1720","1720","1730","1740","1750","1760","1770","1780","1780","1790","1800","1810","1820","1830","1830","1840","1850","1850","1860","1870","1870","1870"
"2134.815000001254","1640.415000001667","1664.0100000004168","2127.550000001065","1629.4850000012957","2199.16000000012","1731.4499999993131","1468.1650000020454","1961.1000000004424","1729.1650000006484","2012.1599999984028","3608.3099999996193","3066.1350000009406","2801.615000000311","4041.879999997036","2165.7149999991816","2803.4499999994296","2855.824999998731","2459.0449999996054","2205.7500000009895","2504.899999999907","1758.4849999984726","2420.619999997143","2160.9649999991234","2311.119999998482","2562.8749999996217","2183.2549999999173","2119.56999999893","2468.7300000005052","2100.159999998141","2300.200000001496","1778.775000002497","1200.0950000001467","2473.2549999971525","2019.044999997277","1724.129999998695","1766.2700000000768","1691.7300000022806","1322.9499999979453","2038.860000000568","2201.905000001716","2887.4500000019907","2804.3649999999616","2367.689999999129","1102.3500000010245","2196.1499999997613","1998.7900000014633","1835.2900000027148","2002.4049999992712","2106.594999997469","1222.990000002028","1623.0749999995169","2647.655000000668","2939.76499999917","2428.070000001753","2217.8899999998976","3940.6199999975797","3236.4350000025297","2356.0200000029","2156.1949999995704","1701.9000000000233","1645.6450000005134","1263.745000000199","1654.3349999992643","1055.6550000001153","1587.1900000020105","1116.5900000014517","2317.910000001575","1820.7499999989523","1319.8150000025635","1145.9949999989476","834.484999999404","1089.4799999987008","1048.7399999983609","1147.5199999986216","1194.9300000015064","1822.8000000016764","1417.6399999996647","1815.470000001369","1767.5600000002305","829.9000000006636","1151.979999998759","978.7400000022608","960.3099999986007","1140.5999999988126","796.8650000002817","1262.2399999999907","972.0249999991502","1108.7850000003236","964.0749999998952","1967.8450000028242","999.629999998433","1615.9699999989243","1287.8249999993714","991.9349999981932","1040.6799999982468","1199.2749999989755","900.9799999985262","1187.6000000010827","841.9849999990547","1486.479999999574","1072.1100000009756","895.1849999976112","1253.2849999988684","710.1600000023609","1079.3499999999767","1060.4849999981234","711.810000000638","870.0299999981653","760.0500000008033","623.7550000004703","972.9850000003353","775.2550000004703","759.6449999982724","870.0349999999162","947.120000000752","1184.8850000023376","857.3900000010035","1024.1849999983679","906.9349999990663","1185.829999998561","1233.7750000006054","765.8400000000256","891.4049999985145","865.0100000013481","1079.0599999999977","1336.0449999999837","817.8550000011455","1085.7250000007916","1045.1399999983842","1002.990000000922","1482.2100000019418","1026.9899999984773","1098.3849999974482","1133.7600000005914","773.7450000022654","1689.060000000638","1188.7000000023982","1005.1499999972293","903.055000002496","678.619999998773","795.9599999994971","1234.2050000006566","1063.5299999994459","1268.6250000006403","904.1300000025658","879.6349999975064","879.7599999997765","810.4299999977229","936.3899999989662","790.7000000013504","1126.0499999989406","875.1249999987194","945.0949999991572","618.1200000028475","1114.4349999994738","941.5950000002631","865.7249999996275","686.6300000001793","1151.2349999975413","813.449999997858","1038.5449999994598","773.2749999995576","1125.7350000014412","1499.0800000014133","917.5200000026962","649.4400000010501","1262.2550000014598","1397.2350000003935","1689.6950000009965","1384.8599999983562","2750.529999997583","1487.619999999879","1237.264999999723","2000.2449999992969","1604.3099999987753","1489.5399999986985","830.4600000010105","2626.960000001476","878.4449999984936","1485.694999999425","1327.1999999997206","1695.8399999967078","1029.8299999994924","1372.3849999988452","1532.1350000012899","977.8949999999022","1164.5399999979418","1468.214999997057","2727.6200000015087","1483.680000001099","1687.515000001411","1279.405000001192","1183.8300000017043","1240.0799999996088","1784.8449999983422","890.8499999997439","1549.735000000568","1595.1499999973457","1307.4850000011502","1544.0799999996088","1504.0450000015553","1239.6449999979232","1267.4200000001583","1766.5100000011735","1391.9500000010012","1004.2500000017462","1342.8150000000605","1344.2350000004517","1605.1350000016391","1572.1650000013178","1892.600000002887","1366.9699999991572","2039.0900000020629","2421.239999999758","1317.8249999982072","1582.7800000007264","1352.7699999976903","1544.369999999646","1449.9599999981","2503.754999997909","816.4550000000745","1974.5750000001863","1243.68500000122","1489.0349999986356","1800.9449999990175","1314.1750000031898","1303.025000001071","1301.9449999992503","1287.8899999995483","2211.974999998347","1370.0349999999162","1447.635000000475","2180.6350000005914","1272.4300000009825","1123.7399999990594","1621.869999999064","958.8000000002794","1241.8050000014482","960.14500000095","1327.0000000011642","1968.8650000025518","1169.9350000016857","1219.744999998482","1027.985000000568","1048.4450000004144","1652.415000000503","1015.8650000012713","2033.9700000004377","1333.3999999994412","2414.7450000019744","1355.9299999979557","997.5850000010105","1044.515000001411","1532.7899999974761","1701.9150000014342","1123.1699999989942","1509.0899999995017","1051.9800000002142","1545.4549999994924","1085.8900000021094","1940.6100000014994","1157.1250000015134","1632.7449999989476","2152.0350000028266","1730.42500000156","873.8199999970384","1273.3549999975367","1233.7399999996414","997.0350000002654","1140.9999999996508","1106.8149999991292","1216.4899999988265","1431.0049999984913","833.7350000001024","1033.8650000012713","768.8249999991385","1166.8150000005262","841.8649999984773","982.2999999996973","667.5699999978533","1540.595000002184","709.4050000014249","812.6300000003539","671.6200000009267","1028.3049999998184","1405.0649999990128","983.430000000284","894.6350000005914","891.429999999702","1046.2249999982305","1310.174999998766","1450.5800000006566","895.7800000024727","1149.280000001425","1696.894999997341","967.0149999983842","1000.2449999992969","1021.820000001695","832.7250000002095"
