"1,1,1","1,0,0","0,1,0","0,1,0","1,1,0","1,1,0","1,0,1","1,0,1","0,0,1","0,1,1","1,1,0","0,1,1","0,1,0","1,0,1","0,0,0","0,0,0","0,0,1","1,0,0","0,0,0","1,0,1","1,0,1","1,1,0","0,1,1","0,1,1","0,0,0","0,0,0","1,0,1","1,1,0","0,0,1","0,0,1","1,0,0","1,0,0","1,0,0","0,0,1","1,0,1","1,1,1","0,0,1","0,0,0","1,0,1","1,1,0","1,1,0","1,0,1","1,0,0","0,1,0","0,0,1","0,0,1","0,0,0","0,1,0","1,0,0","1,1,0","0,0,1","0,0,1","1,0,0","0,0,0","0,1,0","1,0,1","0,1,1","0,0,1","0,1,1","0,1,1","0,1,0","1,0,1","0,0,1","1,0,1","0,0,1","1,1,0","0,1,0","1,0,1","1,0,1","1,0,1","1,0,1","0,1,0","0,1,1","0,0,1","0,0,1","0,1,0","1,1,0","0,1,0","0,0,0","0,0,1","0,0,0","0,1,0","0,0,1","1,0,0","1,1,0","1,1,0","1,0,1","0,1,0","1,0,1","0,1,1","0,1,1","0,0,0","1,1,0","1,1,0","0,0,1","1,0,0","0,0,0","1,0,1","1,1,0","0,0,1","0,0,1","0,1,0","0,0,1","1,0,0","1,1,0","1,1,0","0,0,0","0,0,1","1,1,1","0,1,1","1,0,0","0,1,1","0,0,1","0,0,1","1,0,0","0,1,0","0,1,0","0,0,0","0,1,0","0,1,0","0,1,1","0,1,1","1,0,1","1,0,0","0,1,1","1,0,1","1,0,1","0,0,0","1,1,0","0,1,0","0,1,1","0,1,0","0,0,0","1,1,0","0,1,0","0,1,0","1,0,0","1,0,0","1,0,0","0,1,1","1,0,0","0,0,1","0,0,1","0,1,1","1,1,1","0,1,1","0,0,1","0,0,1","1,0,1","0,1,0","1,0,1","0,1,1","1,0,0","1,1,0","1,1,1","0,0,0","1,0,1","0,1,0","1,1,0","1,0,1","0,1,1","1,0,1","0,1,0","1,0,1","0,1,0","1,1,1","0,1,0","1,0,0","1,0,0","1,0,0","1,0,1","0,0,1","1,0,0","0,0,1","1,1,0","0,0,1","1,0,0","0,1,0","1,1,0","0,1,0","0,0,1","0,1,0","1,0,0","0,0,1","0,1,0","0,1,0","1,1,0","1,1,0","0,0,0","1,0,0","0,0,0","0,1,1","0,0,1","0,1,0","1,0,0","1,0,0","1,0,0","1,1,0","0,1,0","0,0,0","0,0,0","0,0,0","0,1,0","1,1,0","0,1,1","0,0,0","1,0,0","1,0,1","1,0,1","1,0,1","0,1,0","0,1,0","0,0,1","0,1,0","0,0,0","0,1,0","1,0,0","1,1,0","1,1,0","1,0,1","0,1,0","0,1,0","1,0,1","0,1,0","0,1,0","1,0,0","0,0,1","0,0,0","1,1,0","0,0,0","1,0,0","0,1,0","1,0,0","1,0,1","1,0,1","1,0,0","1,0,0","0,1,0","0,0,0","0,1,0","1,1,0","1,1,0","0,1,0","1,0,0","0,1,1","1,0,0","1,0,1","1,0,0","0,1,1","1,0,1","1,0,0","0,1,0","0,0,1","0,0,0","1,0,0","0,0,0","0,1,0","1,0,1","1,0,0","0,0,0","0,0,0","1,1,1","1,1,0","1,0,0","0,0,1","1,1,0","0,1,0","1,0,1","1,0,0","0,0,1","1,0,1","0,0,1","0,0,1","0,1,0","1,1,0","0,0,1","0,1,0","1,1,0","1,0,1","0,0,1","1,1,1","1,0,1","0,0,1","0,0,1","1,0,0","0,0,1","0,1,0","0,0,0","0,1,1","1,0,0","1,0,1","0,1,1","0,1,1","1,1,0","1,0,0","1,1,0","0,0,1","0,1,1","1,1,0","1,0,1"
"1,1,0","1,0,1","1,0,0","1,1,0","0,1,1","1,0,1","0,0,1","1,0,0","1,1,0","1,0,0","1,0,1","0,1,0","1,1,0","0,0,0","0,1,0","1,1,0","0,1,0","1,1,0","0,1,1","0,1,0","0,0,0","0,0,1","1,0,1","1,1,0","1,0,0","1,0,1","0,0,0","1,0,1","1,1,1","1,1,0","0,1,0","0,0,0","0,1,1","1,0,1","1,0,0","0,1,1","0,1,0","1,0,0","1,1,0","1,0,1","1,1,1","0,0,0","1,1,0","0,0,1","0,0,0","0,0,0","1,1,0","0,0,0","0,0,0","0,0,0","0,1,0","0,1,0","0,1,0","0,1,0","0,0,0","0,0,0","0,1,0","1,1,0","0,1,0","0,0,0","0,0,0","0,0,0","0,1,0","0,1,1","0,0,0","0,0,1","1,0,1","0,1,1","1,1,0","0,1,1","0,0,0","1,1,0","0,0,1","1,0,0","0,1,0","0,1,1","0,1,1","1,1,0","1,0,1","1,1,0","0,1,0","1,1,0","1,0,0","0,0,1","0,0,1","1,0,0","1,1,0","1,0,0","1,0,0","1,1,0","1,0,1","1,0,0","0,0,0","0,0,0","0,1,1","0,0,0","0,1,1","1,1,0","0,0,0","1,1,0","0,1,0","1,1,0","0,1,1","0,1,0","0,1,0","1,0,1","0,1,1","0,0,0","1,0,0","1,0,1","0,0,0","1,0,0","1,1,0","0,1,0","0,0,1","1,0,1","0,0,1","0,1,1","1,0,1","1,1,0","1,0,1","1,0,0","1,1,0","0,1,0","0,0,0","1,1,0","1,1,0","1,0,1","0,0,0","0,1,1","1,0,0","1,0,0","1,0,1","0,1,1","0,0,0","0,1,1","0,1,1","0,1,1","1,0,1","0,0,0","0,0,0","1,0,1","0,1,1","1,1,0","1,0,0","1,0,0","1,0,1","0,1,0","1,1,0","1,0,0","0,0,1","1,0,0","0,1,1","0,0,1","1,0,1","1,1,0","0,1,0","0,0,1","1,0,0","1,0,0","0,0,1","0,0,0","0,0,1","1,0,0","0,0,0","1,1,0","0,1,1","0,0,0","0,1,1","0,0,1","1,0,0","0,1,0","1,0,1","1,0,0","0,0,1","1,0,0","0,1,0","1,0,1","0,1,1","0,0,0","1,0,1","0,1,1","0,0,0","0,1,0","0,1,1","1,0,1","0,0,1","0,0,1","0,1,0","0,1,0","1,1,0","1,0,1","0,1,1","0,1,1","0,1,1","0,1,1","0,1,1","0,1,1","1,0,0","0,0,1","1,0,1","0,1,1","0,0,1","1,0,1","0,0,0","1,0,1","0,1,1","0,1,1","0,0,1","0,0,0","1,0,0","0,1,1","1,0,0","0,1,1","1,1,0","1,1,0","0,1,1","1,0,1","1,0,1","0,1,1","0,1,1","1,0,1","1,1,0","0,0,0","1,0,1","1,1,0","0,0,0","0,1,1","0,0,0","1,0,1","1,1,0","1,1,1","0,1,1","0,1,1","1,0,0","0,0,1","1,1,0","0,0,0","1,0,0","0,0,0","0,1,1","0,0,1","0,0,0","0,1,1","1,0,0","1,0,1","1,1,0","0,0,0","1,1,0","0,0,1","1,1,0","0,0,0","1,0,1","0,1,0","0,1,0","0,0,1","1,1,0","0,1,0","0,1,1","1,0,1","0,1,0","0,0,0","0,0,0","0,0,1","0,1,0","0,1,0","1,1,0","1,1,0","1,0,1","1,1,0","0,0,1","1,0,1","0,1,1","1,0,1","1,0,0","0,1,1","0,1,1","1,0,0","0,1,0","1,1,0","1,0,0","0,1,1","0,1,1","1,0,0","0,1,1","1,1,0","0,0,1","1,0,0","0,1,0","0,1,1","1,0,0","1,0,1","1,0,0","1,0,0","1,0,1","1,0,0","1,0,1","1,0,0","1,0,1","1,0,0"
"0,0,1","0,1,1","0,0,1","0,0,1","0,0,0","0,1,0","0,1,0","0,1,0","1,0,0","0,1,0","0,1,1","1,1,0","0,1,1","1,1,0","1,0,0","0,0,1","1,1,0","1,0,1","1,0,0","0,0,0","0,1,0","0,1,1","1,1,0","1,0,0","0,1,0","0,1,0","1,1,0","1,0,0","1,0,0","0,1,0","1,0,1","1,0,1","0,0,1","1,1,0","0,1,1","0,1,0","1,0,1","0,1,1","0,0,0","0,0,1","0,0,0","0,1,1","1,0,1","0,0,0","1,1,1","0,1,0","1,0,1","1,0,1","0,1,0","0,0,1","1,0,0","1,0,0","0,0,1","0,0,1","1,0,1","1,1,0","1,0,1","1,0,0","1,0,0","1,0,1","1,0,0","1,1,0","1,0,1","0,0,1","1,0,0","0,1,1","0,0,0","0,1,0","0,0,0","0,1,0","0,1,1","0,0,1","1,0,1","0,1,1","1,0,0","1,1,0","0,1,0","1,0,1","1,1,0","1,0,1","1,0,1","0,0,1","0,0,0","0,1,1","1,0,0","0,0,1","0,0,0","0,0,0","1,1,0","0,1,0","0,0,1","0,1,1","0,1,1","0,1,1","1,1,1","0,1,0","1,0,1","0,1,1","1,0,0","1,0,0","1,0,1","0,0,1","1,1,0","1,1,1","0,0,1","0,0,1","1,0,1","1,1,0","1,1,0","0,0,0","0,1,0","0,1,0","0,0,0","1,1,0","0,1,0","0,0,0","1,0,1","1,0,1","0,0,0","1,1,1","1,0,0","0,0,1","1,0,0","0,0,0","1,1,0","0,1,1","1,0,0","1,1,0","0,0,1","0,0,1","0,0,1","1,0,1","0,0,1","0,0,1","0,0,1","1,1,1","0,0,1","0,1,0","0,1,0","1,1,0","0,0,1","1,1,0","1,0,0","1,0,0","0,1,1","0,0,1","0,1,1","1,0,1","0,0,1","1,0,1","0,1,0","1,0,1","1,0,1","0,1,1","0,1,0","1,1,1","1,1,0","1,0,1","0,1,1","0,1,0","1,1,0","0,1,0","1,0,1","0,1,1","1,0,0","1,0,0","1,0,1","0,1,1","1,1,0","1,1,0","1,1,0","1,0,0","0,1,1","1,0,1","0,1,1","0,0,0","0,1,1","0,0,0","0,0,0","0,0,1","0,1,1","1,0,0","0,1,1","1,1,0","1,1,0","1,1,0","0,1,0","1,0,1","0,0,1","0,0,0","0,1,1","0,0,1","1,0,0","1,0,0","1,0,1","0,0,0","0,0,0","0,1,0","0,0,1","0,1,0","0,1,0","1,1,0","1,0,1","0,1,0","1,1,0","1,1,0","1,0,1","1,0,0","1,1,0","1,1,0","0,1,1","1,1,0","0,0,0","1,0,1","1,0,1","1,0,1","0,0,0","0,0,0","0,0,0","1,0,0","1,0,1","1,1,0","0,0,0","1,0,0","1,1,0","1,0,1","0,1,0","1,0,0","0,1,1","1,1,0","0,1,1","0,0,1","0,0,1","0,1,0","0,0,0","0,1,1","1,0,1","1,0,0","0,1,0","0,0,1","0,1,0","1,1,1","1,0,0","1,0,1","0,1,0","1,1,0","0,0,1","0,1,1","0,0,1","0,1,1","0,0,1","1,0,0","0,1,1","1,1,0","0,0,1","0,1,0","0,0,1","1,1,1","1,1,0","0,1,1","1,0,1","1,0,0","0,0,1","1,1,0","0,0,0","0,0,1","0,0,1","0,0,0","0,1,0","0,1,0","0,1,0","0,1,1","1,1,0","0,0,0","1,0,1","1,0,1","1,0,1","0,0,1","1,1,1","0,0,0","0,1,1","0,1,0","1,1,0","1,1,0","0,0,1","1,0,1","1,1,0","0,1,1","1,1,0","1,0,1","0,1,0","0,0,0","1,1,0","0,0,1","1,1,0","0,1,1","0,1,1","1,0,1","1,0,0","0,1,0"
"100","85","10","7","86","79","94","98","37","41","66","41","6","90","0","0","27","76","0","87","94","94","16","23","0","0","96","94","1","7","95","87","83","5","92","100","4","0","88","88","100","87","82","0","8","9","0","5","81","84","19","18","80","0","6","89","23","0","16","17","5","86","6","89","11","83","17","76","73","72","72","29","51","14","12","28","76","24","0","34","0","21","37","40","47","45","80","25","80","81","74","0","54","68","37","43","0","72","62","36","39","34","46","25","52","58","0","52","100","73","20","87","66","68","6","12","9","0","16","22","96","93","82","3","100","87","90","0","14","10","88","17","0","36","4","1","22","14","21","69","33","47","43","60","100","49","39","38","81","13","87","31","67","77","100","0","95","5","68","89","31","100","1","92","6","100","3","69","65","75","84","20","70","16","77","31","63","20","81","20","9","29","42","32","21","22","63","58","0","34","0","84","50","38","30","37","30","76","47","0","0","0","40","78","71","0","31","49","47","48","55","59","14","53","0","64","36","98","93","57","40","34","51","49","45","23","39","0","77","0","21","39","21","50","48","23","31","60","0","61","69","71","65","13","94","6","38","0","93","27","17","72","18","0","17","0","58","36","15","0","0","100","66","10","34","78","54","34","5","15","17","3","2","72","92","11","82","90","32","14","100","25","1","3","14","3","77","0","77","23","40","73","83","92","26","96","4","77","83","NaN"
"93","93","83","91","24","94","24","70","63","59","88","18","71","0","4","68","2","81","19","13","0","6","86","90","90","95","0","97","100","93","3","0","17","97","91","6","9","86","100","97","100","0","93","13","0","0","100","0","0","0","9","9","12","8","0","0","8","100","7","0","0","0","14","27","0","17","83","43","79","52","0","70","27","54","29","47","50","70","71","66","18","57","40","39","53","29","47","20","20","31","77","31","0","0","58","0","59","63","0","64","32","53","78","29","27","72","65","0","32","76","0","13","34","21","80","88","84","92","84","26","81","7","22","15","0","14","14","91","0","85","12","14","90","71","0","73","78","86","96","0","0","80","60","43","46","51","87","14","68","55","25","69","33","23","86","72","5","22","64","63","25","0","40","64","0","65","37","0","35","16","77","8","91","78","23","63","15","80","41","0","71","45","0","24","55","78","37","42","39","38","60","69","88","80","70","63","70","64","37","33","50","74","31","51","0","43","69","65","10","0","37","66","25","64","99","98","64","42","50","55","61","66","81","0","55","66","0","75","0","51","63","100","79","75","22","24","93","0","29","0","86","29","0","87","6","43","69","0","83","17","88","0","34","64","66","27","78","64","85","29","68","0","0","33","56","64","65","72","27","85","7","18","83","28","15","90","82","10","68","86","14","79","78","19","86","97","1","24","62","77","24","28","17","23","28","23","32","23","35","NaN"
"7","15","7","9","0","6","6","2","62","0","46","77","35","72","60","32","73","95","81","0","6","17","98","77","3","5","95","91","92","1","97","96","17","95","9","3","91","14","0","12","0","14","89","0","100","0","94","95","5","16","72","73","8","9","94","92","92","91","84","96","75","98","86","16","75","30","0","24","0","28","56","30","76","46","59","81","26","76","77","78","82","43","0","60","34","55","0","0","40","12","51","69","70","62","100","22","76","65","32","26","68","47","54","100","48","42","75","48","57","0","21","11","0","32","14","0","91","90","0","100","4","75","4","0","18","99","4","16","86","75","71","83","67","64","59","100","76","0","4","44","55","53","40","40","54","43","52","86","32","87","13","88","93","35","14","100","68","95","36","11","75","0","99","36","65","63","97","31","78","84","93","72","30","94","29","0","37","0","0","23","38","55","58","68","66","62","33","70","29","0","73","53","12","20","62","0","0","40","16","47","50","75","60","49","86","82","43","35","90","86","63","93","0","47","39","36","0","0","0","45","60","65","0","30","76","57","35","25","74","70","79","37","38","50","0","77","38","37","62","14","55","100","8","36","64","63","31","100","17","90","12","13","84","72","17","58","22","100","78","83","32","10","34","67","0","22","35","0","73","81","83","85","98","0","23","21","18","10","100","0","86","75","99","97","3","21","99","76","85","39","60","0","89","8","98","77","72","29","18","NaN"
"left","right","left","middle","left","left","left","left","middle","left","left","right","middle","right","middle","middle","right","middle","middle","left","right","left","right","middle","right","middle","right","left","middle","middle","right","right","middle","right","left","left","right","right","middle","left","middle","right","middle","middle","right","right","middle","right","right","left","right","right","left","middle","right","left","right","middle","right","right","right","right","right","left","right","left","middle","middle","left","left","left","middle","right","right","right","right","left","middle","right","middle","right","middle","middle","right","left","left","left","middle","left","middle","middle","middle","left","left","right","left","right","right","left","middle","right","middle","right","right","left","left","right","right","left","middle","left","left","middle","left","left","middle","right","right","middle","right","left","left","middle","middle","right","middle","left","middle","left","middle","left","right","middle","left","left","right","middle","middle","middle","right","left","right","middle","left","left","left","right","right","middle","left","middle","right","right","right","left","right","right","right","left","left","left","left","right","left","left","left","middle","right","middle","middle","left","left","right","middle","left","left","right","middle","middle","right","middle","middle","right","left","middle","middle","middle","middle","right","middle","right","left","middle","middle","middle","middle","middle","middle","middle","middle","middle","middle","right","middle","middle","middle","middle","middle","left","left","right","middle","left","middle","middle","middle","middle","middle","left","left","middle","middle","middle","left","right","right","left","middle","right","middle","middle","middle","middle","middle","left","middle","middle","left","middle","left","middle","middle","left","middle","left","middle","middle","right","left","left","middle","left","right","right","right","middle","middle","right","right","middle","right","left","left","right","middle","middle","middle","middle","middle","middle","left","right","middle","middle","left","middle","middle","left","right","middle","left","middle","middle","right","middle","middle","middle","right","left","middle","left","middle","left","left","middle","left","middle","left","middle","left"
"true","false","false","true","false","true","true","true","true","false","true","false","true","true","false","true","false","true","false","false","false","true","true","true","false","true","true","true","true","true","true","true","false","true","true","true","false","false","true","false","true","false","true","false","true","false","true","true","false","true","true","true","false","false","true","false","true","true","true","true","true","true","true","true","true","false","true","false","true","true","true","true","true","false","false","true","true","true","true","false","true","false","true","false","true","false","true","false","false","false","true","true","true","false","true","true","false","false","true","false","false","true","true","true","true","true","false","true","true","true","false","true","false","false","false","true","true","true","true","true","true","true","false","false","false","false","true","true","true","true","true","true","true","true","false","true","true","false","true","false","true","false","true","true","true","false","true","true","true","false","false","true","true","false","true","true","false","false","true","true","false","true","true","true","false","true","true","false","true","false","true","true","false","true","true","false","false","true","false","false","true","true","false","true","true","true","true","false","true","true","true","true","true","true","true","true","true","true","true","false","true","true","false","true","false","true","true","false","true","true","false","true","false","true","true","true","false","false","true","true","true","true","true","false","true","false","true","false","true","true","false","true","true","true","false","false","true","false","false","false","true","false","true","true","true","false","true","true","true","false","false","true","true","true","false","false","false","true","true","true","true","true","true","true","true","true","true","true","false","true","false","true","true","false","true","true","false","true","true","true","true","true","true","true","false","true","false","true","true","true","false","false","true","true","true","true","true","true","true","false"
"10","10","10","20","20","30","40","50","60","60","70","70","80","90","90","100","100","110","110","110","110","120","130","140","140","150","160","170","180","190","200","210","210","220","230","240","240","240","250","250","260","260","270","270","280","280","290","300","300","310","320","330","330","330","340","340","350","360","370","380","390","400","410","420","430","430","440","440","450","460","470","480","490","490","490","500","510","520","530","530","540","540","550","550","560","560","570","570","570","570","580","590","600","600","610","620","620","620","630","630","630","640","650","660","670","680","680","690","700","710","710","720","720","720","720","730","740","750","760","770","780","790","790","790","790","790","800","810","820","830","840","850","860","870","870","880","890","890","900","900","910","910","920","930","940","940","950","960","970","970","970","980","990","990","1000","1010","1010","1010","1020","1030","1030","1040","1050","1060","1060","1070","1080","1080","1090","1090","1100","1110","1110","1120","1130","1130","1130","1140","1140","1140","1150","1160","1160","1170","1180","1190","1200","1200","1210","1220","1230","1240","1250","1260","1270","1280","1290","1300","1310","1310","1320","1330","1330","1340","1340","1350","1360","1360","1370","1380","1380","1390","1390","1400","1410","1420","1420","1420","1430","1440","1450","1460","1470","1470","1480","1480","1490","1490","1500","1510","1510","1520","1530","1540","1540","1540","1550","1550","1550","1550","1560","1560","1570","1580","1590","1590","1600","1610","1620","1620","1620","1630","1640","1650","1650","1650","1650","1660","1670","1680","1690","1700","1710","1720","1730","1740","1750","1760","1760","1770","1770","1780","1790","1790","1800","1810","1810","1820","1830","1840","1850","1860","1870","1880","1880","1890","1890","1900","1910","1920","1920","1920","1930","1940","1950","1960","1970","1980","1990","1990"
"3740.8250000007683","1808.7850000010803","2652.624999987893","989.0199999936158","1286.6849999991246","3283.065000010538","2506.424999999581","2200.089999998454","2249.8499999928754","3186.4499999937834","2568.200000008801","2716.7000000044936","2875.3250000008848","2320.915000003879","2598.295000003418","2583.184999995865","1286.8199999938952","1566.2849999935133","1126.4999999984866","2039.7049999883166","2669.370000003255","2013.0150000040885","2963.544999991427","1831.049999993411","2994.3050000001676","1273.2449999894015","3780.5349999980535","2216.0949999961304","1185.4149999999208","2685.3100000007544","2603.86999999173","1946.910000013304","1682.4999999953434","1784.6750000026077","2567.2799999883864","1297.340000004624","1946.4549999975134","3360.7950000005076","1829.79499999783","1509.424999996554","1085.8699999953387","5281.019999994896","2310.924999997951","1940.2249999984633","1339.269999996759","2711.1600000062026","1980.024999997113","4242.995000007795","3671.4799999899697","824.4649999978719","1583.5400000069058","1546.8049999908544","3206.6800000029616","2874.855000001844","1644.415000002482","1884.8500000021886","1734.4149999989895","1308.5100000025705","3413.0799999984447","2610.500000009779","2429.550000000745","1966.614999997546","3209.5850000041537","2189.1150000010384","2146.6899999941234","2834.679999999935","5252.7700000064215","3626.1849999864353","2102.1250000048894","1573.8449999917066","2690.740000005462","1736.3400000031106","2010.7850000058534","922.9249999916647","1686.0650000016904","2157.230000011623","2469.874999995227","1511.5999999979977","1257.194999998319","1074.7599999886006","1958.0900000000838","1043.7300000048708","1884.650000007241","2158.8449999981094","1678.8999999989755","1332.509999992908","1307.9850000067381","2843.650000009802","2563.045000002603","2706.815000012284","1209.0599999937695","1924.0500000014435","2582.7100000024075","1011.9849999900907","1384.5200000068871","2692.4549999966985","1547.9049999994459","3090.200000006007","2477.2200000006706","2538.6449999932665","2903.3199999976205","3813.5349999938626","1230.4599999915808","2180.305000001681","3057.6549999968847","1667.0299999968847","1898.7900000065565","1064.7099999914644","1219.6300000068732","2764.595000000554","1867.8900000086287","4888.054999988526","5798.125000001164","3865.090000006603","5990.404999989551","1563.5699999984354","4369.244999994407","2146.274999991874","2347.955000004731","1620.7949999952689","5614.459999997052","2759.6950000006473","3415.0700000027427","6001.209999987623","3467.1349999989616","2521.439999996801","2173.429999995278","1650.3900000097929","3963.839999996708","1823.6500000057276","1781.4699999871664","2504.4849999976577","2441.820000007283","2805.3599999984726","3188.204999998561","1472.1599999902537","4808.604999998352","1454.8300000024028","3509.8799999977928","2541.9399999955203","2649.395000000368","4469.2550000036135","2326.28000000841","3050.470000001951","1094.6600000024773","1417.5299999915296","4683.415000006789","4277.074999990873","2791.509999995469","5014.844999997877","6459.204999991925","2645.3249999904074","1021.5150000003632","3227.9299999936484","1291.769999996177","1029.7649999993155","3660.2600000042003","3625.950000001467","2182.220000002417","1992.8800000052433","4401.595000002999","2394.0250000014203","5867.510000010952","1668.98499999661","2284.025000000838","2554.7150000056718","4350.700000009965","5145.870000007562","4262.614999999641","3877.019999999902","943.1099999928847","3931.27000000095","1931.1699999962002","47.82000000705011","1915.9300000028452","1588.6950000131037","1291.7050000105519","846.5500000020256","2887.5149999948917","4201.909999988857","1669.515000001411","1433.0550000013318","2131.6100000112783","1221.0699999995995","1231.7000000039116","1094.5550000033109","600.6599999964237","993.3850000088569","1169.9050000024727","1464.3249999935506","1610.2700000046752","1268.8599999964936","832.5449999974808","777.9499999887776","638.3250000071712","746.7450000112876","679.5200000051409","610.0750000041444","467.7450000017416","424.6350000030361","1151.3249999989057","726.0750000132248","1319.4900000089547","650.3649999940535","448.1450000021141","1025.0399999931687","1297.8650000004563","760.3999999992084","912.2899999929359","825.3750000003492","1496.1800000019139","438.23499999416526","1548.255000001518","817.0000000100117","886.0850000055507","1033.7650000001304","1037.8900000068825","701.535000000149","1489.5700000051875","1117.5700000021607","1524.40999999817","708.8050000020303","1669.0999999991618","1791.0249999986263","1395.554999995511","519.0150000125868","1068.5150000063004","1195.3749999956926","1471.2849999923492","995.3150000073947","703.3249999949476","776.8849999993108","827.6199999963865","641.6400000016438","1049.0549999958603","2339.5050000108313","923.9700000034645","1843.2400000019697","600.5000000004657","2478.849999999511","582.1350000042003","558.629999999539","1971.6350000089733","817.5000000046566","1524.890000000596","797.7200000023004","1364.2749999999069","1055.9350000112318","1633.1349999964004","2277.3849999939557","857.8200000047218","2882.38999999885","1895.569999993313","1021.0400000069058","1831.3599999964936","610.6949999957578","1089.3899999937275","799.4349999935366","900.5949999991572","1364.8949999915203","1387.430000002496","999.5199999975739","1836.315000007744","2109.020000003511","1810.189999989234","771.9899999938207","1214.4899999984773","771.6500000096858","731.2949999904959","2110.674999988987","1242.6249999989523","1919.8050000122748","982.09499999939","930.6149999902118","875.5050000036135","1136.274999997113","698.1450000021141","1403.6699999996927","1382.1250000037253","974.0699999965727","829.0600000036648","746.209999997518","928.764999989653","1775.1200000056997","799.1650000039954","744.4949999917299","1550.0949999986915","1476.5999999945052","1100.59000000183","720.6149999983609","1012.3899999889545","563.4250000002794","728.8849999895319","1123.3899999933783","959.7800000046846","2018.160000006901","1787.5199999980396","931.8099999945844","688.4200000058627","801.949999993667"
