"0,0,1","1,0,1","0,0,0","0,0,0","1,1,0","0,1,1","1,1,0","0,1,0","1,1,0","0,0,1","0,0,0","1,0,1","1,0,1","0,0,0","0,1,0","1,0,1","1,0,1","0,1,1","1,0,1","0,1,1","1,1,0","1,1,0","0,1,0","0,1,0","1,1,0","1,0,0","1,0,0","1,0,1","0,1,0","0,1,0","1,1,0","1,1,1","0,0,1","0,1,0","1,0,1","0,1,1","1,1,0","1,1,0","1,0,0","0,1,1","0,1,0","0,1,0","0,1,0","0,1,0","0,1,1","0,1,0","0,1,0","1,0,1","0,1,0","0,0,0","1,0,1","0,1,0","0,0,1","0,1,0","0,1,0","0,1,1","0,1,0","1,1,0","1,1,0","1,0,1","1,0,1","0,1,1","0,1,0","0,0,0","1,0,1","1,0,1","1,0,0","0,0,0","1,1,0","0,1,1","0,0,1","0,1,1","0,0,1","0,1,0","1,0,0","1,1,1","0,0,1","1,0,0","1,1,0","1,0,0","0,1,1","0,1,1","0,1,0","0,0,1","0,1,0","0,1,0","0,1,1","1,0,0","1,0,1","1,1,1","1,0,1","1,1,0","0,0,1","0,0,0","1,0,0","1,0,0","0,0,1","0,0,0","1,1,0","1,0,1","1,1,0","1,1,1","1,1,0","1,0,0","0,0,0","1,0,1","1,0,1","0,0,0","1,0,1","1,1,0","1,0,1","1,0,1","0,0,1","1,0,1","1,1,1","1,1,0","0,1,0","1,0,0","0,1,0","1,0,1","0,1,0","0,1,0","1,1,0","0,1,0","1,0,1","0,0,0","1,0,1","1,0,1","0,1,0","1,0,1","1,1,0","1,0,0","1,1,0","0,0,0","1,0,1","1,1,0","0,0,0","0,0,1","1,0,1","1,1,0","1,0,0","0,1,1","0,1,0","0,1,0","0,1,0","1,1,0","0,0,0","0,0,0","0,1,0","1,0,1","0,0,1","0,1,1","0,1,0","0,1,1","0,1,0","1,1,0","1,1,0","1,1,0","1,1,0","1,0,1","1,0,1","1,0,1","0,0,1","0,0,1","0,1,1","0,0,0","1,0,1","1,0,0","1,0,1","0,1,1","1,0,0","0,1,0","0,0,0","1,0,1","1,1,0","0,1,0","1,0,0","0,0,0","0,1,1","0,0,0","0,0,0","0,1,1","1,0,0","1,0,1","1,0,0","1,0,1","0,0,0","1,0,0","1,0,1","0,1,1","0,1,0","0,1,0","0,0,1","0,0,1","0,0,0","0,1,1","0,1,1","0,1,0","0,1,0","1,0,1","1,1,0","1,0,0","0,1,0","1,1,1","0,0,1","1,0,1","1,0,1","0,0,1","0,0,1","1,0,0","1,0,1","0,1,0","1,0,0","0,0,0","1,0,1","1,0,1","0,1,1","0,1,1","1,0,1","0,0,0","0,1,1","0,1,0","1,1,0","0,1,1","1,0,0","0,1,0","1,1,0","1,0,1","1,0,1","1,0,1","1,0,0","1,0,1","1,1,1","1,0,1","0,0,0","1,1,0","0,0,1","1,0,0","0,0,1","0,0,1","0,0,0","0,1,1","1,0,1","1,0,1","0,1,0","1,1,0","1,0,1","0,1,0","0,1,1","0,0,0","1,0,0","1,1,0","0,1,0","1,0,0","1,0,0","1,1,0","1,0,1","0,1,0","0,1,1","1,0,0","1,0,0","1,1,0","0,0,0","1,0,1","1,0,1","0,1,1","1,0,0","0,1,0","0,1,1","0,0,0","0,0,1","0,0,0","1,1,1","0,0,1","1,0,0","1,0,1","0,1,1","0,0,0","1,1,0","1,0,0","1,0,0","1,0,0","0,1,1","1,0,1","0,0,1","0,1,1","1,1,0","1,0,0","0,0,0","0,0,1","0,1,1","0,1,1","1,0,0","0,1,1","0,1,0","1,0,0","0,1,0","1,0,1","0,1,0","1,0,1"
"1,1,0","0,0,0","0,1,0","1,0,1","0,0,1","1,1,1","0,1,0","1,0,0","0,0,1","0,1,0","1,0,1","1,1,0","0,1,1","0,1,1","0,1,1","0,1,0","1,0,0","1,0,1","1,1,0","0,0,0","0,0,0","0,0,1","0,0,1","1,0,1","1,0,1","0,1,1","0,0,0","0,0,0","0,1,1","1,1,0","0,0,1","1,0,0","1,0,1","0,0,0","1,0,0","0,0,1","0,0,0","0,1,0","0,1,0","1,0,0","0,0,0","0,0,1","1,0,0","1,0,0","0,0,0","1,0,1","1,0,1","1,1,0","1,1,0","0,0,1","0,0,1","1,0,1","0,1,0","0,0,0","1,0,0","1,0,1","0,1,1","0,1,1","1,0,0","1,1,0","0,0,0","0,1,0","0,0,1","1,0,1","0,1,1","1,1,0","1,1,0","0,1,0","0,0,1","1,0,0","0,1,0","1,0,1","1,1,0","1,0,1","0,1,1","0,1,0","1,0,1","1,1,0","0,0,0","0,1,0","1,0,0","1,0,1","0,1,1","1,1,0","1,1,1","1,1,1","1,0,0","0,0,0","0,1,0","1,1,0","0,1,1","0,1,0","0,0,0","1,0,1","0,1,1","0,1,0","0,1,1","0,0,1","1,0,1","0,0,0","0,0,1","1,0,0","0,1,0","0,1,1","1,1,0","0,1,0","0,0,1","0,1,1","0,1,1","0,1,1","1,1,0","0,1,0","0,0,0","0,0,0","1,0,0","0,1,0","1,0,1","0,0,0","0,0,0","1,1,0","0,0,0","1,0,0","0,0,0","1,0,1","0,1,0","1,0,1","1,1,0","1,0,0","1,0,1","0,1,0","0,0,1","0,0,0","0,0,1","0,1,1","1,0,0","1,0,1","0,0,1","1,0,1","0,0,0","1,0,0","0,1,0","1,0,1","1,0,1","0,0,1","0,0,1","0,0,1","0,1,0","1,0,1","0,0,1","0,1,1","1,0,0","1,0,1","0,0,0","0,0,0","1,1,0","0,0,0","0,0,0","0,1,1","1,0,0","0,0,0","0,1,1","1,1,0","0,0,0","1,1,1","1,0,0","1,0,1","1,1,0","0,1,0","0,1,0","1,0,0","1,0,1","0,0,1","1,1,0","0,0,1","0,0,1","1,0,1","1,1,0","1,0,0","0,0,0","1,0,1","0,1,1","0,0,0","0,1,0","0,1,0","1,0,1","0,1,1","1,0,1","0,0,1","1,1,0","0,1,0","0,1,1","1,0,0","1,0,1","0,1,1","0,1,1","1,0,1","1,0,0","1,1,0","0,1,1","0,1,1","0,0,0","0,1,0","1,1,0","1,1,0","1,0,0","1,0,0","1,1,0","0,1,1","0,0,0","0,1,0","0,1,0","1,0,0","1,0,1","1,1,0","1,1,0","0,1,0","0,1,0","1,0,1","0,1,0","0,1,0","1,0,1","1,0,1","0,1,1","0,0,1","0,1,0","1,0,1","0,0,1","0,1,0","0,0,0","0,1,0","0,1,0","1,1,0","1,0,1","0,1,1","0,1,1","0,0,0","1,0,1","1,0,1","0,1,1","1,1,0","0,0,1","1,1,0","0,1,0","0,1,1","1,0,0","0,1,1","1,1,0","0,0,1","0,0,1","1,0,1","0,0,1","0,1,1","0,1,1","0,0,0","1,1,1","0,0,0","0,1,1","1,0,1","1,0,0","1,0,1","0,1,0","1,0,1","1,0,0","1,0,0","1,1,0","0,0,0","0,1,0","1,0,1","1,1,0","0,1,0","0,1,0","0,1,0","0,1,1","1,0,1","1,0,1","0,1,1","1,0,1","1,0,0","1,0,1","0,0,1","0,1,0","0,0,1","0,0,1","0,0,1","0,1,0","1,0,0","0,0,1","0,0,1","1,0,0","1,1,0","1,0,1","0,0,1","0,0,1","0,0,1","0,0,1","0,1,0","1,0,1","0,1,0","0,0,0","1,0,0"
"0,1,0","1,1,0","0,0,1","1,1,1","0,1,1","1,0,0","0,1,1","0,0,0","0,0,0","1,1,0","1,1,0","0,1,1","1,1,1","1,0,0","1,0,1","1,1,0","0,1,0","1,1,0","0,1,0","1,0,1","1,0,0","0,0,0","0,0,0","0,1,1","0,0,1","0,0,0","0,1,0","1,1,0","1,0,0","1,0,1","1,0,0","0,1,0","0,1,0","1,0,0","0,0,1","1,1,0","0,0,1","0,1,1","1,0,1","1,0,1","1,0,1","0,0,0","0,0,1","1,0,1","1,0,1","0,0,1","0,0,0","0,0,0","0,0,1","1,1,0","0,1,1","1,0,0","1,1,0","1,0,0","0,0,0","1,1,0","1,0,0","0,1,0","0,1,1","0,0,1","0,1,1","1,1,0","1,0,1","0,1,1","1,1,0","1,0,0","1,0,1","1,0,0","0,1,0","0,0,0","1,0,1","0,0,0","0,1,0","0,0,1","1,0,1","1,1,0","0,1,1","0,0,1","1,0,1","0,0,1","0,0,0","1,0,0","1,0,0","0,1,0","0,0,1","0,0,1","1,0,1","0,1,0","1,0,0","0,1,1","1,0,0","0,0,1","1,1,0","0,1,0","0,0,1","0,0,1","1,1,0","1,1,0","0,0,0","1,1,0","0,1,0","0,1,0","0,1,1","0,0,0","0,1,1","0,1,1","1,1,0","1,1,0","1,0,0","0,0,0","1,0,0","0,1,1","1,0,0","1,1,0","0,1,0","1,1,1","1,0,0","0,1,0","1,0,0","0,0,0","1,0,1","0,1,1","0,0,1","0,1,1","1,1,0","1,1,0","0,1,0","0,1,1","0,0,0","1,1,0","0,1,0","0,0,1","0,1,1","1,1,1","1,1,0","0,1,1","0,1,0","0,1,0","1,1,0","1,0,1","0,0,1","0,1,0","0,1,1","0,0,0","1,1,1","1,0,1","1,0,0","0,1,0","1,1,0","1,0,0","0,1,1","1,0,0","0,0,1","1,0,1","0,0,1","1,0,1","0,0,1","0,0,1","0,1,1","1,1,0","0,0,1","0,0,0","0,1,0","0,1,0","0,0,0","1,1,0","1,0,0","0,0,0","0,0,0","0,0,0","0,1,1","1,1,0","0,0,1","0,1,0","1,0,0","1,0,0","0,1,1","0,1,0","1,0,0","0,1,1","1,1,1","1,0,0","1,0,1","1,1,0","0,1,1","0,1,0","0,1,0","0,1,0","0,0,0","0,0,1","1,0,0","1,0,1","0,1,0","1,0,1","1,0,1","1,1,0","0,0,0","0,1,1","1,1,0","0,0,1","0,0,1","1,0,1","1,0,1","0,0,0","0,1,0","1,1,0","1,0,0","1,0,0","0,1,1","0,1,1","1,0,0","0,1,1","0,1,0","1,0,1","1,0,0","0,1,1","1,0,0","0,0,0","0,0,1","1,0,0","0,0,1","1,1,0","1,0,0","1,0,1","0,0,1","1,1,0","0,0,0","0,0,1","0,1,0","1,0,0","0,0,0","0,1,0","1,0,0","0,1,0","1,1,0","0,0,1","0,1,1","0,1,1","1,1,0","0,0,0","1,1,0","1,1,1","1,0,0","1,0,0","0,0,1","1,0,1","1,0,0","1,0,1","0,0,0","1,1,0","0,1,0","1,0,0","1,0,1","0,1,1","0,1,0","0,0,1","0,0,0","1,1,0","0,0,1","0,1,1","0,0,0","0,0,0","0,1,0","0,1,0","0,1,1","1,0,0","0,0,0","0,0,0","1,0,1","1,0,0","0,0,0","1,0,0","1,1,0","1,1,0","0,1,0","0,0,1","0,0,1","0,1,1","0,0,1","1,1,0","0,0,1","1,1,0","1,0,0","0,1,1","1,0,0","1,1,0","0,1,1","0,1,1","1,0,1","0,1,1","0,0,0","1,0,0","1,1,0","0,0,0","1,0,1","0,0,0","0,0,0","1,1,0","1,0,0","0,1,0"
"7","93","0","0","86","27","76","2","63","41","0","82","94","0","4","95","98","24","96","18","82","94","14","13","93","93","91","97","7","1","98","100","17","3","92","6","96","99","88","15","12","13","11","0","13","0","6","95","5","0","91","9","8","8","6","19","8","100","91","96","95","16","14","0","86","87","70","0","79","52","28","59","27","32","59","100","24","46","77","44","54","64","23","39","13","16","73","20","80","100","77","51","46","0","42","43","35","0","62","62","61","100","54","25","0","72","75","0","75","51","79","89","66","79","100","15","9","8","16","78","19","18","22","15","82","0","90","91","6","90","29","14","33","0","96","28","0","86","96","44","33","67","17","3","11","57","0","0","19","87","25","31","7","35","14","72","68","78","68","89","94","100","40","28","35","0","97","69","87","25","77","8","0","94","77","6","63","0","41","0","0","45","42","76","45","78","0","28","61","66","33","31","50","42","0","63","70","40","47","53","75","26","40","100","14","43","43","14","10","34","45","59","25","0","39","36","64","60","50","0","61","34","81","70","31","43","61","58","49","51","21","61","100","50","0","76","7","37","9","14","0","88","35","36","64","63","38","70","93","0","17","85","66","8","17","73","42","64","85","17","10","76","0","43","44","86","11","66","95","0","7","0","100","5","15","21","82","0","79","13","14","21","78","22","3","82","99","24","0","16","76","73","17","77","72","23","68","29","65","NaN"
"93","0","10","93","14","100","6","70","37","0","88","77","35","38","40","5","71","95","85","0","0","6","2","87","97","7","0","0","8","93","2","87","100","0","91","3","0","13","12","85","0","1","82","87","0","100","94","94","86","16","19","91","12","0","81","89","23","9","84","87","0","14","6","89","25","83","87","24","21","48","28","71","73","68","41","28","74","70","0","22","46","79","60","61","100","100","27","0","20","31","74","20","0","70","58","22","59","37","70","0","39","19","32","75","52","28","40","70","68","73","41","11","0","0","6","12","91","0","0","26","0","7","0","85","18","87","14","7","94","10","71","0","67","71","37","99","76","100","0","31","12","80","83","57","43","43","13","86","32","45","62","88","0","0","80","0","0","27","64","0","31","61","0","100","65","98","66","4","13","75","84","20","79","16","23","94","78","64","0","80","38","0","30","24","79","60","67","42","71","38","73","16","62","80","70","65","30","76","63","80","0","49","69","78","29","25","88","65","0","52","55","34","39","89","99","64","64","42","50","43","60","66","68","21","45","57","39","42","0","49","42","63","59","75","78","0","38","40","71","86","31","71","65","87","6","94","69","30","17","27","12","87","84","0","100","0","80","36","15","29","68","34","10","10","66","0","54","34","78","81","83","82","83","28","23","90","18","10","32","14","71","4","1","3","83","18","1","5","23","84","40","1","11","8","2","73","32","71","0","NaN"
"10","92","7","100","24","73","30","0","0","59","66","41","100","62","96","68","2","81","4","87","76","0","0","23","7","0","4","94","92","99","95","4","0","92","1","97","4","14","88","97","88","0","7","100","95","9","0","0","14","84","28","73","92","83","0","92","77","9","16","13","25","98","86","27","89","70","83","57","27","0","72","0","24","14","71","81","50","30","71","34","0","36","40","21","53","55","80","25","20","81","26","49","54","30","37","35","65","63","0","64","32","34","78","0","75","70","60","48","32","0","20","87","16","32","14","100","7","10","3","0","81","93","78","97","18","14","10","93","0","25","17","69","77","100","41","73","2","0","25","87","55","20","60","0","100","94","48","14","68","55","38","69","26","88","20","91","32","22","36","74","25","0","1","8","0","65","63","0","0","0","23","80","21","6","71","63","37","20","59","43","100","55","70","68","55","22","33","30","0","28","27","69","38","62","62","72","0","64","84","33","25","51","60","0","57","82","31","35","63","66","37","66","61","47","38","66","36","0","7","45","21","65","32","51","24","66","0","33","51","21","0","39","21","50","74","24","69","63","91","0","69","100","8","13","30","43","7","30","0","83","71","13","34","92","66","27","0","86","22","83","0","0","56","57","90","14","0","0","27","4","0","15","98","95","77","11","0","90","21","86","15","96","22","81","14","97","78","76","38","77","0","27","89","0","28","0","0","94","18","NaN"
"middle","left","right","right","right","middle","right","middle","left","right","middle","right","right","middle","middle","right","left","middle","left","right","left","middle","middle","middle","middle","middle","left","left","middle","right","left","left","middle","right","left","right","left","left","right","right","right","middle","middle","right","right","middle","middle","left","middle","right","left","middle","right","right","middle","middle","middle","left","left","left","left","right","right","middle","left","left","right","right","left","middle","right","middle","middle","middle","right","left","right","middle","right","left","left","left","middle","left","middle","middle","right","right","left","left","left","left","right","middle","middle","left","right","right","middle","left","left","left","left","middle","middle","left","left","right","middle","left","left","right","right","left","left","right","middle","left","left","left","right","right","left","right","left","middle","left","right","middle","left","middle","right","right","right","left","right","middle","middle","left","right","right","left","right","middle","right","right","middle","middle","middle","middle","right","left","right","left","middle","right","right","middle","left","left","middle","left","left","middle","left","middle","left","left","left","middle","middle","middle","right","left","left","middle","middle","middle","left","middle","middle","left","right","middle","middle","middle","middle","middle","middle","middle","middle","middle","right","middle","middle","left","left","right","right","middle","left","right","right","left","middle","right","left","middle","right","right","left","right","middle","middle","middle","middle","left","middle","left","middle","middle","right","middle","left","middle","middle","middle","middle","middle","middle","right","middle","left","middle","right","left","middle","middle","right","middle","right","right","left","left","middle","right","middle","right","left","right","right","left","middle","right","middle","left","middle","right","left","right","middle","left","right","right","right","left","middle","left","middle","middle","middle","middle","middle","right","right","middle","left","right","left","right","middle","right","left","right","middle","left","right","right","middle","left","left","left","middle","left","left","middle","middle","middle","right","middle"
"true","true","false","true","true","true","false","true","true","true","true","true","true","true","false","true","true","true","true","true","true","true","false","true","true","false","true","true","false","true","true","true","true","true","true","true","true","true","true","true","true","false","true","true","false","true","true","true","true","true","true","true","true","true","true","true","false","true","true","true","true","true","false","true","true","true","false","false","true","false","true","true","false","true","false","true","false","false","false","true","true","true","false","false","true","true","true","false","true","true","true","true","true","true","false","true","true","false","true","true","true","true","true","true","false","false","true","false","true","false","true","true","false","true","true","true","true","false","false","true","true","true","false","true","true","true","true","true","true","true","true","true","false","true","true","true","true","true","true","false","true","true","false","true","true","true","true","true","true","true","true","false","false","true","false","true","false","false","false","true","false","true","true","true","false","true","true","true","true","false","true","false","false","true","true","true","true","true","false","false","true","true","true","false","true","false","false","false","true","false","true","false","false","true","true","true","true","false","true","false","true","false","false","true","true","true","false","false","true","true","true","true","true","true","true","false","true","true","false","true","false","true","false","true","false","false","true","false","false","true","false","true","true","false","true","true","true","true","true","false","true","true","true","false","false","false","false","true","true","true","false","true","true","true","true","true","false","true","true","true","true","true","true","false","true","true","true","false","false","true","true","true","true","false","true","false","true","true","true","true","true","true","false","true","true","true","true","true","false","false","false","true","false","false","false","false","false","false","false","false"
"10","20","20","30","40","50","50","60","70","80","90","100","110","120","120","130","140","150","160","170","180","190","190","200","210","210","220","230","230","240","250","260","270","280","290","300","310","320","330","340","350","350","360","370","370","380","390","400","410","420","430","440","450","460","470","480","480","490","500","510","520","530","530","540","550","560","560","560","570","570","580","590","590","600","600","610","610","610","610","620","630","640","640","640","650","660","670","670","680","690","700","710","720","730","730","740","750","750","760","770","780","790","800","810","810","810","820","820","830","830","840","850","850","860","870","880","890","890","890","900","910","920","920","930","940","950","960","970","980","990","1000","1010","1010","1020","1030","1040","1050","1060","1070","1070","1080","1090","1090","1100","1110","1120","1130","1140","1150","1160","1170","1170","1170","1180","1180","1190","1190","1190","1190","1200","1200","1210","1220","1230","1230","1240","1250","1260","1270","1270","1280","1280","1280","1290","1300","1310","1320","1330","1330","1330","1340","1350","1360","1360","1370","1370","1370","1370","1380","1380","1390","1390","1390","1400","1410","1420","1430","1430","1440","1440","1450","1450","1450","1460","1470","1480","1480","1480","1490","1500","1510","1520","1530","1540","1550","1550","1560","1570","1570","1580","1580","1590","1590","1600","1600","1600","1610","1610","1610","1620","1620","1630","1640","1640","1650","1660","1670","1680","1690","1690","1700","1710","1720","1720","1720","1720","1720","1730","1740","1750","1750","1760","1770","1780","1790","1800","1800","1810","1820","1830","1840","1850","1860","1860","1870","1880","1890","1890","1890","1900","1910","1920","1930","1930","1940","1940","1950","1960","1970","1980","1990","2000","2000","2010","2020","2030","2040","2050","2050","2050","2050","2060","2060","2060","2060","2060","2060","2060","2060","2060"
"5222.035000000687","5688.240000001315","11947.13000000047","4056.1450000004697","8504.770000001372","4210.175000000163","11526.780000000144","16848.314999999275","28797.739999999976","4826.644999999189","4899.625000000015","30219.34000000148","13460.540000000037","6591.170000001526","8363.900000000285","9480.745000000752","4794.164999999339","3166.8099999988044","3929.1699999994307","1323.9949999988312","5124.084999999439","4251.605000001291","2779.6650000000373","20685.590000000957","1966.5800000003073","3027.5700000001816","22579.074999999662","2456.064999998489","5216.2700000008335","9670.739999999583","5145.959999999846","1335.9249999994063","1365.4650000007823","1638.904999999795","1112.5200000006007","2002.174999999639","945.8649999996996","975.1549999982235","1151.99500000017","911.6999999987311","818.4149999997462","2096.009999999311","5282.545000000042","1454.444999999425","1346.8950000006007","6021.190000001283","864.889999998908","1852.83999999956","2448.069999998552","1619.845000001078","960.6600000006729","797.4800000010873","1018.5050000000047","1133.6250000004075","689.089999999851","801.8849999989034","3672.8099999999977","1691.9049999996787","1588.9200000001583","2208.2399999999325","1613.605000000447","1870.9650000000838","824.2850000006147","4987.270000001474","1626.8650000001653","1967.7250000004424","1108.3600000001607","2713.9700000006706","4040.729999998817","1473.49500000017","989.6300000000047","1504.3949999999604","1164.0349999997998","1491.8349999988568","1633.6199999986566","2079.3450000000885","1785.4149999984656","1951.829999999958","2815.389999999781","1577.3300000000745","1986.9149999995134","1399.3150000005844","1303.0149999995483","3928.5799999997835","643.065000000177","917.3649999992922","1764.9500000007101","2033.019999998971","845.9550000007148","913.0750000003609","1735.024999999965","1367.8799999997718","2015.6150000002817","1182.75999999966","2204.869999999588","3582.599999999744","1917.21999999939","1259.7249999999185","1448.8349999992643","1071.7600000008242","2074.5399999995716","1186.7750000001397","5187.710000000196","1665.1399999990826","2802.9150000001537","3265.9100000000326","2913.5649999988964","1740.7550000007031","1636.0299999996787","1659.8899999989662","1746.914999999688","2167.715000001481","5683.6699999985285","2958.5900000002002","738.9750000002095","1115.7750000002561","2288.9450000001816","4356.764999998617","952.9000000002561","2793.4649999988033","2682.3150000000605","2953.0649999997113","2343.7599999997765","4963.530000000843","3004.6999999994878","586.7149999995017","1156.9099999996834","1330.8299999990268","1466.7799999988638","990.9449999994831","725.2850000004983","1107.2650000004796","924.0250000002561","1615.7949999996927","1063.6849999991246","1447.7800000004936","1808.570000001113","1744.6449999988545","1050.4000000000233","1026.4299999999348","860.8249999997206","1939.5699999986682","1295.8550000003306","4673.165000000154","11415.48499999952","6949.695000001229","11212.76500000013","1582.29000000027","5356.819999999017","1489.6900000004098","1338.1449999996694","945.4249999999302","6124.540000000619","9258.589999999502","2593.4949999991804","1462.550000000163","2384.685000000871","2570.10500000068","7788.989999999176","3076.090000000433","3094.7699999996694","4439.259999999194","2651.6849999988917","2995.7150000008987","3719.5799999990268","3545.645000000135","2371.774999999674","3334.5750000008848","2186.0650000018068","1117.365000000107","869.7400000001071","7778.784999998636","7275.60500000068","12362.669999998645","2145.889999999781","2243.6949999992503","1019.8500000005588","827.6900000000605","2106.815000000992","932.6149999997579","424.58500000066124","1544.7750000002561","1122.3349999999627","831.6450000002515","886.2950000001583","716.404999999213","616.8949999992037","578.6349999998929","668.724999999511","366.80499999958556","149.79999999923166","176.02499999885913","457.7200000003213","878.5600000009872","1268.0600000002887","1243.1450000003679","1138.4900000012713","924.0200000003679","1539.4249999989988","9082.949999999953","4294.659999999567","1527.8249999991385","351.8599999989383","1110.8249999997206","1159.7050000000745","832.3599999984726","4895.834999999264","3064.6849999993574","3358.544999999227","1155.0750000005355","3074.8199999998324","9488.6049999987","2363.7000000016997","1337.664999999106","2826.8850000003586","4780.110000001499","1472.7650000004796","5827.699999999837","5964.879999999539","3272.704999999376","6888.090000000317","614.8100000008708","1342.510000000475","4775.905000000377","1620.5150000004796","1051.3449999997392","11393.869999999879","934.7949999991106","377.3449999989243","689.5299999996787","484.0100000000093","529.77000000095","1521.7599999997765","1072.5650000004098","2573.5200000000186","1146.075000000419","7316.004999998724","1275.8150000008754","1401.6599999996834","2612.184999999823","3602.3750000004657","2778.439999999944","1587.8149999990128","2516.7649999985006","4063.9250000002794","4847.219999999739","1281.35499999905","32052.969999998808","8031.414999999572","4071.415000000503","1578.0950000006706","861.5049999989569","562.090000001248","901.9150000002701","645.945000000298","858.8799999996554","669.5099999997765","609.7449999998789","716.0549999987707","1335.469999999972","605.4399999992456","841.7349999998696","1062.8299999989104","767.7050000000745","13488.809999998892","832.239999999525","1234.8149999997113","1669.669999999227","772.295000000624","775.4600000006612","695.1449999997858","710.975000001723","2676.870000001043","1158.7199999995064","1039.5700000007637","548.3899999998976","666.839999999851","738.7349999991711","1071.9049999988638","696.3799999994226","616.3350000006612","2019.829999999376","1574.834999999497","750.7299999997485","530.6700000001583","2155.230000000214","928.4250000000466","705.0199999993201","3251.0349999992177","1128.3199999995995","1032.7200000009034","1596.9599999987986","1891.8800000010524","693.794999999227","795.0349999992177","642.8350000006612","1355.8350000001956","1154.3049999999348","234.35500000044703","367.1850000009872"
